CycID,ARS_pvalue,ARS_BH.Q,ARS_period,ARS_adjphase,ARS_amplitude,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,Time_point_2,Time_point_6,Time_point_10,Time_point_14,Time_point_18,Time_point_22,Time_point_26,Time_point_30,Time_point_34,Time_point_38,Time_point_42,Time_point_46,UNIPROTKB,GENES,description
E9Q616,0.261324934,0.517350535,27.15646259,9.727468693,41.26897002,1,1,20,14,50.04801315,0.954689121,1,24.46096654,13.34868921,896.901477,0.8363036,1,23.87247638,12.83395544,826.8965421,33.94290554,0.041048552,765.6421558,748.6151809,863.1522747,752.2903954,793.6716375,832.9646748,764.6348316,849.5394292,899.6112049,879.6850986,976.3863788,794.3445503,E9Q616,Ahnak,AHNAK nucleoprotein (desmoyokin) [Source:MGI Symbol;Acc:MGI:1316648]
Q8BH34,0.299006204,0.538884964,24,6.192899358,4.494959269,1,1,28,2,4.385785529,0.835984588,1,28,2.34634047,98.28990921,0.836766057,1,26.66666667,3.588917762,90.55298068,5.871644505,0.06484209,85.18148732,96.42534289,83.30923436,85.73339943,87.03600549,86.95796082,105.3385138,92.21418407,97.95643492,94.42511181,88.94872829,82.37418735,Q8BH34,Sema3d,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D [Source:MGI Symbol;Acc:MGI:1860118]"
A2AQE4,0.576012365,0.744651558,24,1.995189435,1.018548837,0.558904371,1,28,2,0.922285915,0.779558476,1,28,23.25184049,10.03098014,0.837727475,1,26.66666667,0.108862418,7.628742859,1.531091507,0.200700369,6.488716715,9.700938202,5.707543485,5.283488651,11.48818327,8.297547768,9.895044666,10.14973545,6.286522719,6.643083885,4.675731272,5.35506139,A2AQE4,Cops2,COP9 signalosome subunit 2 [Source:MGI Symbol;Acc:MGI:1330276]
Q9CPV4,0.283116557,0.529063698,24,22.19807181,2.626719569,1,1,28,2,2.299192842,0.895066538,1,22.15488215,17.77736205,52.12703173,0.84004306,1,24.71829405,23.03162553,52.14439478,2.443076104,0.046852133,58.03078763,56.23568437,46.06053531,52.76693848,54.64953371,50.73686088,47.06902392,50.58139401,49.3969215,49.20129447,52.32014541,57.79977968,Q9CPV4,Glod4,glyoxalase domain containing 4 [Source:MGI Symbol;Acc:MGI:1914451]
P13542,0.280371315,0.527298103,24,10.68042338,18.72055111,1,1,28,0,6.180710954,0.905690804,1,20,15.03867235,51.90825658,0.840533757,1,24,18.4098581,18.22482984,9.818298641,0.538731979,8.737495837,3.950803838,3.231572328,0,0,17.03630064,11.97241759,14.18212803,59.48015302,98.11949339,0.939489006,1.048104407,P13542,Myh8,"myosin, heavy polypeptide 8, skeletal muscle, perinatal [Source:MGI Symbol;Acc:MGI:1339712]"
Q9R0Q7,0.270313338,0.519046891,24,21.97845165,4.001179976,1,1,24,2,3.782042726,0.944404292,1,24.1025641,9.842585292,51.83564215,0.841802043,1,24.03418803,2.084013292,49.82965018,1.948982739,0.039112912,50.97770179,54.87935674,45.00872111,57.70336829,48.44823529,53.04353063,46.79680188,51.70083426,38.73793887,40.9093164,54.2505099,55.4698168,Q9R0Q7,Ptges3,prostaglandin E synthase 3 (cytosolic) [Source:MGI Symbol;Acc:MGI:1929282]
F8WI35,0.268142112,0.518964286,24,16.30787929,657.2113755,1,1,28,16,1084.278052,0.955074702,1,20,16.7624957,6636.535897,0.842555934,1,24,16.65522312,5245.427741,768.0752528,0.146427573,4652.242852,4946.677849,5930.7733,6193.556522,7815.944341,5330.512463,4360.847472,5026.81354,5137.144739,4241.288734,4101.932452,5207.398629,F8WI35,H3f3a,"H3 histone, family 3A [Source:MGI Symbol;Acc:MGI:1097686]"
A2AN96,0.299991409,0.538884964,20.57731959,4.286380074,4.573542509,1,1,28,8,10.4398347,0.855305548,1,24.1025641,1.764899244,42.52504601,0.843008594,1,24.2266279,4.61949955,44.7215692,3.773249296,0.084372024,66.80198883,55.73148452,43.75480404,51.64637928,31.38925212,47.35441578,40.51424061,43.66502723,38.22937057,35.89040495,40.27855211,41.26483845,A2AN96,Rbbp9,retinoblastoma binding protein 9 [Source:MGI Symbol;Acc:MGI:1347074]
Q64449,0.262507124,0.517712726,21.46236559,9.511842607,2.160190128,1,1,28,16,2.205324394,0.981230549,1,20,10.72586906,17.99321925,0.843927193,1,23.15412186,11.98234263,15.46800518,1.236965906,0.079969323,10.49176075,14.64586795,16.49120593,15.81569346,9.481179316,18.81341711,13.21989905,21.73598575,15.81648538,16.98826544,16.21486084,15.36039135,Q64449,Mrc2,"mannose receptor, C type 2 [Source:MGI Symbol;Acc:MGI:107818]"
B2RT97,0.303010499,0.541095035,20.90052356,16.24778239,2.341262957,1,1,28,24,2.601296104,0.851498182,1,20,19.33270935,29.03900735,0.844324924,1,22.96684119,19.89883792,25.45730785,0.793815346,0.031182219,25.97991652,21.26709252,23.82629832,25.61497155,33.3418253,26.15355,26.97229412,28.31569296,25.13916087,27.55804313,20.11081772,21.39267573,B2RT97,Psmd13,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 13 [Source:MGI Symbol;Acc:MGI:1345192]"
Q8BU31,0.285673078,0.529063698,20.57731959,0.993279294,2.545200636,1,1,28,2,2.955755788,0.903909284,1,20.37151703,5.256907139,19.25066843,0.844517206,1,22.98294554,2.79685866,17.31325054,1.590485841,0.091865236,21.88886816,19.79807471,8.124724894,15.00669722,19.22203827,15.53395655,14.76805851,20.20328149,17.14045712,16.61710845,22.14343625,18.0544966,Q8BU31,Rap2c,"RAP2C, member of RAS oncogene family [Source:MGI Symbol;Acc:MGI:1919315]"
Q14BR4,0.285422547,0.529063698,21.46236559,14.32354394,17.95660177,1,1,28,16,26.91190636,0.920665094,1,21.15755627,15.16557292,133.3322485,0.848639248,1,23.53997395,15.35818804,119.3863385,15.68274478,0.131361301,102.1880451,92.61227286,145.9169382,111.5898764,159.3288075,116.900085,93.50785406,152.3223553,134.07501,101.1732218,145.9595815,74.52824603,Q14BR4,Arf4,ADP-ribosylation factor 4 [Source:MGI Symbol;Acc:MGI:99433]
O08807,0.289854088,0.533333037,22.30167598,4.341414791,12.0974982,1,1,28,6,23.43439669,0.907601987,1,23.0877193,6.941737142,263.4094341,0.848901199,1,24.46313176,5.776590069,259.3001701,10.63518837,0.041014969,275.9184614,276.5585459,250.0958513,237.9934247,240.7520604,271.3041608,237.0275408,276.7236096,274.5077927,231.5045823,273.7586139,265.5391434,O08807,Prdx4,peroxiredoxin 4 [Source:MGI Symbol;Acc:MGI:1859815]
Q3UII2,0.269161475,0.518964286,24,7.730173786,6.740157675,1,1,20,10,8.932938338,0.983909595,1,24.1025641,6.883626318,40.55637791,0.850461093,1,22.7008547,8.293455282,30.6207875,7.415159021,0.242160951,19.97563614,27.42237096,39.53058624,19.03257589,19.98608667,33.30630364,38.95253368,38.22008081,45.27075318,25.58699826,41.64298111,16.75046698,Q3UII2,Cd82,CD82 antigen [Source:MGI Symbol;Acc:MGI:104651]
O08553,0.268807957,0.518964286,22.68181818,4.021786219,9.944405666,1,1,28,2,10.47842729,0.985639379,1,20,7.489829562,337.4552607,0.850564463,1,23.56060606,4.755433673,327.6489781,10.70399578,0.032669096,315.2890704,331.2143008,316.493291,300.3726123,317.6802124,321.2846898,361.0079317,321.5482102,328.1040404,350.5045157,323.6079946,345.6840131,O08553,Dpysl2,dihydropyrimidinase-like 2 [Source:MGI Symbol;Acc:MGI:1349763]
Q80YX1-2,0.265450927,0.518964286,24,5.896132811,26.75341538,1,1,28,2,33.19754585,0.998789799,1,28,11.22694778,481.9010022,0.850724894,1,26.66666667,6.423613869,436.2126497,31.76413539,0.072818006,435.5957108,444.447731,378.8910983,439.9302308,323.1507002,416.3736027,453.5658294,454.509585,479.7850559,484.0252334,464.3698611,482.1360437,Q80YX1,Tnc,tenascin C [Source:MGI Symbol;Acc:MGI:101922]
Q921F4,0.493984432,0.686456328,21.34759358,4.679937913,2.304209442,0.558904371,1,20,8,0.643130451,0.960551089,1,20,5.999941194,8.075244435,0.85078562,1,20.44919786,6.258134341,4.891927102,1.362130694,0.278444602,2.531342936,6.208385825,4.336822804,3.894953234,1.80306392,6.881646551,4.80447704,4.121922029,6.753456999,2.438053975,8.868081339,7.472433025,Q921F4,Hnrnpll,heterogeneous nuclear ribonucleoprotein L-like [Source:MGI Symbol;Acc:MGI:1919942]
P67778,0.298580248,0.538884964,24,16.26854179,1.366114137,1,1,28,18,2.760314331,0.888957676,1,28,15.95094017,12.75745052,0.850985086,1,26.66666667,16.81010449,10.2838733,1.759955365,0.171137403,8.077993702,10.94573162,10.117673,14.50586152,11.70509635,12.84639441,6.939709275,10.99655773,8.216984357,9.655207657,9.192727749,10.48674713,P67778,Phb,prohibitin [Source:MGI Symbol;Acc:MGI:97572]
A0A0R4IZW5,0.26632915,0.518964286,24,2.981682961,0.806166396,1,1,28,0,1.118333428,0.998636715,1,22.30508475,1.389771703,4.362657555,0.851460152,1,24.76836158,1.54021363,2.571154099,0.823653336,0.320343824,2.701160664,2.777916736,0,2.267499472,0,3.004035723,2.119799943,3.102175777,4.084564871,2.36010057,3.307516571,4.855454614,A0A0R4IZW5,Cdh1,cadherin 1 [Source:MGI Symbol;Acc:MGI:88354]
P97401,0.449209137,0.65963748,24,22.53830115,31.2665664,1,1,28,20,45.27169538,0.598711429,1,28,21.82321558,680.7545961,0.854052143,1,26.66666667,21.5459031,610.4727558,52.27077523,0.085623436,550.6036185,599.2538077,620.7877899,647.7317369,634.9626357,713.2321648,659.6314594,636.7289724,541.483055,495.1356727,586.8247708,582.623991,P97401,Frzb,frizzled-related protein [Source:MGI Symbol;Acc:MGI:892032]
P42669,0.395215102,0.630973786,24,17.48921457,3.637950412,0.805264174,1,28,16,4.10060845,0.848170781,1,28,13.25762846,53.87094563,0.854899902,1,26.66666667,15.69859407,49.56003454,4.96173878,0.100115725,48.67875624,50.01618512,54.00377379,55.15117097,48.8876635,54.95201086,41.44247206,42.14416748,50.82523864,39.46685253,60.55235792,51.01340884,P42669,Pura,purine rich element binding protein A [Source:MGI Symbol;Acc:MGI:103079]
Q542F1,0.313682818,0.554719378,24,1.65980497,3.628372951,1,1,20,4,3.847699347,0.861605821,1,24.46096654,1.13602936,49.10063138,0.855189819,1,22.82032218,2.368380649,45.97217407,3.555234623,0.07733449,49.50221896,57.1964709,37.30762109,47.48387257,45.00272948,49.9727803,45.91510518,50.5846692,45.58354786,34.58663496,48.21013085,42.37348027,Q542F1,Clic1,chloride intracellular channel 1 [Source:MGI Symbol;Acc:MGI:2148924]
P22005,0.302822075,0.541095035,24,17.15777851,16.15221427,1,1,28,18,11.84484007,0.895636542,1,27.30290456,17.03375875,107.8586133,0.855998645,1,26.43430152,17.45486155,94.53536408,18.28456293,0.193415058,99.69805672,78.63947075,84.0734961,152.1377604,78.57474384,99.65920116,76.29567823,83.01020366,77.30893218,77.90914618,135.4868787,91.30138858,P22005,Penk,preproenkephalin [Source:MGI Symbol;Acc:MGI:104629]
P62320,0.275096633,0.523764841,27.34246575,14.32185665,2.688654843,1,1,28,12,3.053804539,0.987656408,1,20,10.12375174,25.93203749,0.856408779,1,25.11415525,12.21746845,21.89719143,1.488388946,0.067971683,22.05250331,30.56449851,24.46644036,21.50360122,26.38021532,25.58037645,16.61488751,17.38366167,15.61983208,22.86868062,24.46550025,16.10375261,P62320,Snrpd3,small nuclear ribonucleoprotein D3 [Source:MGI Symbol;Acc:MGI:1914582]
E9PWQ3,0.272895803,0.522290296,24,5.800579469,2529.530779,1,1,28,26,3153.237525,0.999038025,1,28,2.229983245,47584.71371,0.857198224,1,26.66666667,2.200725048,42864.43032,2905.861283,0.067791903,38945.54083,39704.07078,41865.11887,40733.28966,34657.63104,44334.86353,50876.97773,42719.21377,48285.08769,45053.83635,42955.41404,42694.48852,E9PWQ3,Col6a3,"collagen, type VI, alpha 3 [Source:MGI Symbol;Acc:MGI:88461]"
Q790Y8,0.285133397,0.529063698,27.53103448,4.4453206,2.215298074,1,1,20,10,2.219874612,0.956903858,1,28,3.67610236,10.70775254,0.857377124,1,25.17701149,5.774341685,8.1509161,2.675027738,0.328187372,4.550654518,15.74092871,2.767848672,7.462353013,5.659139808,7.288674014,8.679122472,11.81849925,10.72317537,8.459267123,9.068847611,5.856637769,Q790Y8,G6pdx,glucose-6-phosphate dehydrogenase X-linked [Source:MGI Symbol;Acc:MGI:105979]
Q9JM99-4,0.291918352,0.533333037,24,9.377474704,5.028394432,1,1,0,NA,0,0.938155246,1,20,13.28189439,9.045362871,0.858234598,1,22,11.60305115,2.621880853,4.903423787,1.870193217,0,0,0,0,0,0,0,0,26.94424901,0,0,0,Q9JM99,Prg4,"proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein) [Source:MGI Symbol;Acc:MGI:1891344]"
I7HLV2,0.28360224,0.529063698,26.97297297,11.65743175,9.731547626,1,1,28,10,17.04954886,0.966857226,1,28,9.32211736,153.8378398,0.858517917,1,27.65765766,10.3388332,141.4453441,9.732258805,0.068805791,145.0226525,152.2033433,150.2959679,177.6867847,128.5400691,123.0991779,146.5241914,136.3294143,134.2079557,135.2610952,152.7429865,131.7963222,I7HLV2,Rpl10,ribosomal protein L10 [Source:MGI Symbol;Acc:MGI:105943]
Q8K2J1,0.2887642,0.532140957,27.34246575,10.77299451,2.459607312,1,1,28,8,3.72443632,0.951055258,1,26.85714286,8.69145814,19.15709269,0.858875615,1,27.39986954,9.157908169,16.52398488,2.26523549,0.137087725,17.40178784,21.70527869,14.01163535,24.88488131,13.42858306,16.82775961,11.7450102,15.88239598,17.56558571,17.82335957,16.45879011,14.02719345,Q8K2J1,Car12,carbonic anhydrase 12 [Source:MGI Symbol;Acc:MGI:1923709]
Q99M28-2,0.290608163,0.533333037,20.36734694,14.36588182,1.691130098,1,1,28,20,2.3211692,0.945471899,1,20.12232416,12.8717569,8.633872115,0.858985085,1,22.82989037,15.67495815,7.051194189,1.273179276,0.18056222,4.362725456,3.607818606,5.284565093,10.41806455,6.366888891,7.923379816,6.836258428,7.825729488,11.98034805,4.300019668,10.29957972,4.90073816,Q99M28,Rnps1,ribonucleic acid binding protein S1 [Source:MGI Symbol;Acc:MGI:97960]
A2ADY9,0.290148426,0.533333037,21.46236559,4.922912116,0.940059511,1,1,28,6,1.573337552,0.94708913,1,21.02236422,3.95521276,4.098336884,0.859013927,1,23.49490994,4.948292526,3.144367454,1.011462472,0.321674387,4.363845639,3.652287213,3.438932941,1.442979287,0,4.761794051,1.659195591,3.870030401,3.837949853,2.60262608,4.053832512,4.148689958,A2ADY9,Ddi2,DNA-damage inducible protein 2 [Source:MGI Symbol;Acc:MGI:1917244]
Q4FK49,0.385471609,0.626023029,23.62130178,19.00570647,65.62319079,0.805264174,1,20,2,63.17278545,0.885957904,1,20,2.000042084,895.9983313,0.859189564,1,21.20710059,0.401948527,812.9473698,74.88289329,0.092112843,876.717415,940.7383955,862.7246977,798.3922886,806.5790811,1055.369337,616.1645818,700.2443257,717.2392711,824.9575337,889.0328071,742.1742197,Q4FK49,Ppa1,pyrophosphatase (inorganic) 1 [Source:MGI Symbol;Acc:MGI:97831]
Q8C7E4,0.280447261,0.527298103,24,19.49976509,180.4362275,1,1,20,4,219.905963,0.98232329,1,28,17.92061588,2382.888139,0.859591333,1,24,18.27862383,2103.27356,205.6202093,0.09776199,2128.733297,2272.711392,1817.739302,2724.297063,2051.972814,2459.483015,2183.132308,1687.723776,1872.317869,1982.060378,1955.724428,2103.387084,Q8C7E4,Rnase4,"ribonuclease, RNase A family 4 [Source:MGI Symbol;Acc:MGI:1926217]"
Q07113,0.321671411,0.563498454,24,10.84655684,2.847305139,1,1,24,14,2.472418877,0.872680655,1,22.30508475,7.588407344,35.32449482,0.863871506,1,23.43502825,10.7273783,33.13398785,3.00681137,0.090747041,25.67944769,34.05964517,38.10514743,32.19809735,35.06795596,33.3646587,38.55334366,29.08321012,39.49878555,34.40129401,29.01250569,27.77175484,Q07113,Igf2r,insulin-like growth factor 2 receptor [Source:MGI Symbol;Acc:MGI:96435]
O35326,0.298066347,0.538884964,20.36734694,5.175484358,2.358483197,1,1,20,4,2.198073838,0.950058829,1,20,6.575778852,11.83286322,0.865846333,1,20.12244898,5.247345016,10.73755702,2.371078465,0.220821036,12.54604157,11.05614945,7.155601195,14.22742638,3.252162321,11.88568192,12.55316042,12.36867543,9.444614588,7.277707177,17.05931857,13.47752697,O35326,Srsf5,serine/arginine-rich splicing factor 5 [Source:MGI Symbol;Acc:MGI:98287]
Q3TS38,0.294602458,0.53691929,26.43708609,24.10703482,4.59265671,1,1,20,4,6.555667603,0.96346098,1,26.42570281,21.01062688,198.1737058,0.866368608,1,24.2875963,22.91174333,193.0864578,4.014416061,0.02079077,211.4833654,193.5092431,200.0941442,191.6258912,196.2458013,200.4955747,200.6615934,179.8638295,193.5936026,185.7659695,177.6861016,185.4328365,Q3TS38,Ugdh,UDP-glucose dehydrogenase [Source:MGI Symbol;Acc:MGI:1306785]
Q8BND5-3,0.300617122,0.538884964,24,12.47385866,33.55522545,1,1,28,12,54.76741032,0.945463835,1,22.76816609,11.90126176,370.3435897,0.866673296,1,24.92272203,12.23061573,319.4298916,34.42736947,0.107777545,291.2274,329.7341054,443.5697971,310.5393487,403.3331214,250.9158557,329.2710896,295.2271621,299.8386899,339.5769364,264.6841007,291.4196108,Q8BND5,Qsox1,quiescin Q6 sulfhydryl oxidase 1 [Source:MGI Symbol;Acc:MGI:1330818]
Q3U1J4,0.303071363,0.541095035,24,6.165188204,3.92187962,1,1,28,0,4.598850588,0.938620973,1,28,5.794457337,48.06197398,0.866868228,1,26.66666667,4.300070978,43.73323653,4.894309929,0.111912822,38.23426909,57.02935633,35.79342583,36.49681228,39.51626664,44.08438805,42.64887593,48.7149361,49.40814433,45.98830858,45.78724571,41.54445745,Q3U1J4,Ddb1,damage specific DNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1202384]
F6XVM5,0.300443292,0.538884964,24,18,2.404153127,1,1,0,NA,0,0.952755968,1,20.75709779,18.000038,5.081717594,0.868267791,1,22.3785489,18.09501584,1.084814619,2.860884234,2.637210251,0,0,0,0,12.81219492,0,0,0,0,0,0,0,F6XVM5,Atp5o,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit [Source:MGI Symbol;Acc:MGI:106341]"
I7HJR1,0.300180636,0.538884964,24,6.812427275,123.9635504,1,1,20,8,209.1551062,0.957101081,1,20,10.5690242,633.2970832,0.869090039,1,21.33333333,8.610734917,471.3772678,136.86222,0.290345397,380.6070025,389.2173029,665.9876222,282.2704708,289.5344535,266.017166,716.0417189,704.0805459,531.5894898,353.9443296,756.2427177,289.8299766,I7HJR1,Col9a2,"collagen, type IX, alpha 2 [Source:MGI Symbol;Acc:MGI:88466]"
Q924B0,0.292357755,0.533481246,25.75483871,1.718083641,8.203267391,1,1,24,2,8.836985195,0.996034524,1,28,2.612563033,201.0380444,0.872086966,1,25.91827957,2.102456412,193.0586739,9.190461147,0.047604497,195.213778,201.3362441,160.2886992,188.8277441,186.0049764,186.1570041,198.491245,204.0077076,194.1507126,207.6199696,181.9954987,207.6460093,Q924B0,Impa1,inositol (myo)-1(or 4)-monophosphatase 1 [Source:MGI Symbol;Acc:MGI:1933158]
O08529,0.304645603,0.543254255,24,8.068802165,8.558479881,1,1,24,8,7.459361385,0.958332987,1,23.0877193,7.121323175,164.7845524,0.872659242,1,23.69590643,7.724911316,152.6271927,9.883731831,0.064757345,138.6928554,151.140083,165.7761237,134.5039315,149.7604444,158.108485,165.609092,149.0622554,179.8896874,155.2227609,140.7376457,142.4145358,O08529,Capn2,calpain 2 [Source:MGI Symbol;Acc:MGI:88264]
O08746,0.367901766,0.60799748,24,4.129675325,5.440272954,1,1,28,2,9.369797812,0.795882972,1,28,1.920684172,74.54814489,0.873305559,1,26.66666667,2.759890613,65.33149438,7.167284061,0.109706415,67.77370704,65.29599913,51.02444147,68.02429217,54.75481757,66.25747447,81.52387851,64.31272082,75.04596536,69.76220208,51.50072162,66.02870483,O08746,Matn2,matrilin 2 [Source:MGI Symbol;Acc:MGI:109613]
B1AU25,0.365426058,0.604577112,26.09150327,0.606635432,2.106845331,1,1,28,2,4.184492936,0.812219784,1,25.21072797,22.23188355,18.39210446,0.876289084,1,26.43407708,26.27943132,16.48937095,2.234785102,0.135528827,18.92783773,24.48949208,13.43941716,15.96387814,18.791585,14.96699804,21.60306433,15.35568903,13.7538288,16.0399439,8.220421164,14.03265964,B1AU25,Aifm1,"apoptosis-inducing factor, mitochondrion-associated 1 [Source:MGI Symbol;Acc:MGI:1349419]"
Q9D0B6-2,0.312426544,0.553154726,20.06030151,3.996929135,0.928552914,1,1,28,0,1.211746924,0.95244824,1,20.49844237,2.000059461,6.498480758,0.876851389,1,22.85291463,2.258783531,4.656148307,0.781624102,0.167869245,6.400878764,5.891137936,4.248495475,5.301197947,2.772513428,6.061023133,3.627455835,5.202402756,1.507252693,5.656970438,3.9132311,5.733646472,Q9D0B6,Pbdc1,polysaccharide biosynthesis domain containing 1 [Source:MGI Symbol;Acc:MGI:1914933]
P19324,0.424836245,0.642867041,23.62130178,2.484488037,147.1964397,1,1,28,2,331.0206855,0.700999914,1,20,5.999941194,4193.073339,0.877027619,1,23.87376726,3.670575815,3991.330097,150.8090277,0.037784153,4425.690151,4317.817677,3813.151253,3857.63025,3514.669582,3825.179018,3941.740606,3941.716362,3839.830694,3994.978405,4338.074059,4091.421513,P19324,Serpinh1,"serine (or cysteine) peptidase inhibitor, clade H, member 1 [Source:MGI Symbol;Acc:MGI:88283]"
Q921I1,0.333545941,0.572837262,20.68393782,0.586699432,45.64074601,1,1,28,26,61.8046054,0.894734917,1,22.00668896,18.27422622,940.6946298,0.877485361,1,23.56354226,21.89222185,940.580343,42.07145335,0.04472925,1032.705964,837.3995624,929.9929203,933.9967154,864.9358658,1014.211282,911.2049339,843.1058555,993.2724206,893.9219802,1044.802903,995.5450545,Q921I1,Tf,NA
G3X9L6,0.299226953,0.538884964,24,15.67228433,6.539216436,1,1,28,12,13.87538185,0.998278346,1,28,14.06572586,70.05246679,0.877687415,1,26.66666667,14.01528844,54.16549101,7.858123838,0.145076204,44.79552613,69.30209885,58.00368305,77.20303284,69.31644421,57.52125961,46.40293403,55.27626067,40.67224574,44.35101682,48.73054257,45.57897481,G3X9L6,Gm10250,predicted pseudogene 10250 [Source:MGI Symbol;Acc:MGI:3642408]
Q5M9N8,0.315071046,0.55651339,20.36734694,12.69251229,135.5492808,1,1,28,14,282.0920764,0.949072291,1,20,11.16981363,1346.554997,0.877915997,1,22.78911565,12.77337136,1125.531889,109.7974993,0.097551656,1175.384051,1115.774178,1514.283761,1236.709353,1482.984018,764.0714499,941.3667139,1021.545811,1105.133057,1017.216002,817.3979597,1245.914115,Q5M9N8,Rpl7,ribosomal protein L7 [Source:MGI Symbol;Acc:MGI:98073]
Q61029-3,0.578110522,0.745608795,24,8.415732955,2.126295684,0.558904371,1,0,NA,0,0.92559045,1,28,8.754856613,22.9188476,0.877945826,1,26,8.623276874,19.46041264,2.934814307,0.150809459,22.34656692,18.11151072,25.44016607,10.09107913,20.53526211,12.76022323,18.92786099,22.83979479,20.89017752,22.86008793,24.64717508,16.53893974,Q61029,Tmpo,thymopoietin [Source:MGI Symbol;Acc:MGI:106920]
Q8C2Q8,0.322826999,0.56352802,22.30167598,0.903590489,3.158333086,1,1,20,8,2.69348505,0.926450607,1,20,2.000059461,82.9669596,0.877958305,1,20.76722533,3.222586533,80.53616082,3.310574111,0.041106679,81.64911561,85.88667083,81.22485538,78.42664761,87.25360522,79.72087519,81.90011038,85.03401846,66.66405263,78.72175854,83.18874515,81.59054442,Q8C2Q8,Atp5c1,"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1 [Source:MGI Symbol;Acc:MGI:1261437]"
Q544Z3,0.300747754,0.538884964,24,17.90424449,3.684531423,1,1,28,12,3.975568336,0.999043934,1,28,12.73590564,70.02202466,0.878957549,1,26.66666667,13.97188212,62.1196188,3.905226052,0.062866227,62.98861017,69.49830779,66.5952829,70.05203381,69.31818563,67.33638098,54.85496384,57.02530725,59.11054059,48.25999891,65.79660998,58.19803406,Q544Z3,Hnrnpab,heterogeneous nuclear ribonucleoprotein A/B [Source:MGI Symbol;Acc:MGI:1330294]
D3Z712,0.555050079,0.73401695,24,9.015893869,2.352084031,1,1,28,10,6.868235491,0.545072529,1,20,10.28297568,40.62915495,0.880454291,1,24,9.936404011,39.53643527,2.39024317,0.060456719,32.81137924,41.19262675,43.60371174,45.40609688,34.03520085,31.21416686,46.11607489,37.71313568,39.30725342,38.87391609,38.68496167,45.47869914,D3Z712,Rps15a,ribosomal protein S15A [Source:MGI Symbol;Acc:MGI:2389091]
O70194,0.395874367,0.630973786,24,11.62948942,1.838150705,1,1,28,14,2.111151777,0.770423391,1,21.02236422,14.44494281,16.39903083,0.882192199,1,24.34078807,13.46458871,13.34295065,1.587030058,0.118941462,9.229976166,12.92703141,18.06837417,17.0881648,13.83917756,14.59265001,16.95131074,11.4313291,14.47194314,14.23567253,7.122446036,10.41500061,O70194,Eif3d,"eukaryotic translation initiation factor 3, subunit D [Source:MGI Symbol;Acc:MGI:1933181]"
A0A0G2JES3,0.345141142,0.585992201,24,17.25739943,4.321555827,1,1,28,14,5.466249861,0.88394225,1,23.92727273,17.57282958,77.88597097,0.882258432,1,25.30909091,16.65121582,74.57851769,4.968155497,0.066616442,76.28985799,67.64506971,75.44874812,76.44547663,83.99589144,66.59939787,77.61112971,61.82553744,72.8914365,83.86969947,70.78470349,82.37074692,A0A0G2JES3,Rpl9,ribosomal protein L9 [Source:MGI Symbol;Acc:MGI:1298373]
Q543M3,0.576513055,0.744651558,23.62130178,23.29094536,1.420866081,0.558904371,1,20,4,1.496590569,0.951999616,1,20,3.303392592,14.21226759,0.883425898,1,21.20710059,2.566280892,12.08364768,1.559920223,0.129093488,11.52893487,14.74323696,4.871746666,13.37997249,10.28097147,14.72954397,14.48284051,14.24835584,9.183112948,13.71090381,15.83970246,10.05619434,Q543M3,Ctsl,cathepsin L [Source:MGI Symbol;Acc:MGI:88564]
Q8JZQ9,0.308035929,0.547987452,24,3.804478754,3.408672691,1,1,28,2,6.034906077,0.996024321,1,28,8.29496607,45.17996606,0.883469241,1,26.66666667,4.634747192,40.74710291,3.938964183,0.09666857,39.73564058,45.69094739,32.33582416,27.62495522,42.08310715,36.60855036,44.96061271,41.66298248,47.65449564,44.5165139,43.18555025,43.66593617,Q8JZQ9,Eif3b,"eukaryotic translation initiation factor 3, subunit B [Source:MGI Symbol;Acc:MGI:106478]"
P17426-2,0.405098675,0.636278404,24,5.965580789,2.717190071,1,1,24,8,3.305414606,0.761645966,1,28,1.065238401,28.11260801,0.884671376,1,25.33333333,5.427410668,23.70536033,3.284330256,0.138548,24.77175577,21.41956674,28.97583066,17.32361222,22.27987498,29.10984132,26.60489173,25.68034736,29.03852401,25.19202525,14.09199655,20.21313397,P17426,Ap2a1,"adaptor-related protein complex 2, alpha 1 subunit [Source:MGI Symbol;Acc:MGI:101921]"
P13020-2,0.329225148,0.570513021,24.34146341,0.023495535,160.1152043,1,1,28,26,292.7761961,0.944479427,1,24.1025641,23.55238317,3382.568352,0.88632288,1,25.48134251,24.69077524,3321.774903,163.0582973,0.049087702,3568.062301,3313.489471,2887.641712,3506.012364,2867.5961,3632.439947,3475.966541,3123.378166,3341.743495,3336.251814,3196.295987,3491.169813,P13020,Gsn,gelsolin [Source:MGI Symbol;Acc:MGI:95851]
