Transcript.ID	Ensembl.Genome.Protein.ID	UniProt.ID	protein_LD6.5	protein_LD9.5	protein_LD11.5	protein_LD12.5	protein_LD14.5	protein_LD17.5	protein_LD21.5	protein_LD23.5	protein_LD24.5	protein_LD26.5	protein_LD30.5	protein_LD33.5	protein_LD35.5	protein_LD36.5	protein_LD38.5	protein_LD41.5	protein_LD45.5	protein_LD47.5	protein_LD48.5	protein_LD50.5	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Ensemble.Genome.ID	protein.length	aa.synthesis.average.cost	RNA_LL4	RNA_LL8	RNA_LL12	RNA_LL16	RNA_LL20	RNA_LL24	RNA_LL28	RNA_LL32	RNA_LL36	RNA_LL40	RNA_LL44	RNA_LL48	RNA_LL52	RNA_LL56	RNA_LL60	RNA_LL64	RNA_LL68	RNA_LL72	RNA_LL76	RNA_LL80	RNA_LL84	RNA_LL88	RNA_mean.level	RNA_max.level	RNA_rhythm.pvalue
syc1943-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.115008555	41.13362574	23.13794903	8.168621397	5.265021592	5.683722514	8.338296056	8.075495139	17.69325764	7.215954669	2.779514291	12.36330631	25.88334496	6.863374378	28.25585863	6.765251395	23.01995414	6.812146531	11.54179856	10.19584519	10.5823935	36.88062305	14.3077437848636	41.13362574	0.399879412298429
syc1944-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.19892555	22.7079123	21.44543297	35.00251033	14.97027937	37.01590716	34.08803128	31.52346693	26.74009568	24.43382462	49.41332647	32.29861822	29.59388195	40.97637135	24.86751104	30.47039479	41.78517465	42.13809078	40.13141827	47.69086286	36.57621642	52.98294883	33.5477819009091	52.98294883	0.577363719165815
syc1945-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	131.2202924	167.4728706	169.1266676	144.9292893	148.0143782	147.6233641	130.4758316	169.4812716	159.3142902	155.2556559	152.1273711	195.8764242	256.0259522	156.709261	175.2851592	152.1141707	148.1231325	168.5511437	178.5533982	170.3441127	226.5811653	196.7786234	168.181082986364	256.0259522	0.63164072375824
syc1946-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.68356147	46.23279479	58.83865538	69.73738101	26.5538045	62.70008535	41.82111566	52.45873761	55.2025118	71.13859671	40.22252259	74.47733767	60.29751813	57.68275012	51.91869611	62.62045358	85.57168933	66.17507939	60.96407756	62.95806622	70.10398847	88.56083035	60.6327388090909	88.56083035	0.0326384164679663
syc1947-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	808.599206	607.0244169	442.6518471	672.1747538	722.3499019	658.3532114	733.7828726	579.7746988	471.8570645	620.6997452	698.3776527	735.7699872	988.4746784	522.8855189	587.1952973	775.4324253	814.7410833	740.735746	854.8593207	524.592117	587.6227112	699.2691987	674.873793404545	988.4746784	0.023657348658347
syc1948-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	503.1968617	366.3254422	376.2436413	412.0027634	435.2401184	462.8918162	423.8973935	389.2787879	357.4472815	410.1213894	485.0257622	517.9109891	646.8750483	416.5825578	416.4658223	502.3205437	533.8776666	550.9649671	553.4608398	406.6186901	356.2445937	533.0394694	457.092383890909	646.8750483	0.0169376334661881
syc1949-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1571.87575	1268.558208	1234.230166	1498.211497	1455.805174	1754.14155	1662.973897	1216.43576	1281.499314	1557.372473	1552.42832	1852.415432	1524.560258	1260.517517	1408.732644	1651.345435	1811.81784	1764.226849	1474.170847	1291.248902	1348.145021	1701.104205	1506.44622995455	1852.415432	1.45330353937932e-06
syc1950-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	608.5976015	494.1166943	518.0518229	494.5220031	627.9489382	609.7073764	642.9150033	527.3728078	466.678497	542.0961102	532.4989345	638.108328	442.8787569	597.8348114	643.5847743	691.2082881	777.5867555	851.5045602	688.3675715	592.6729221	589.1693972	682.4822802	602.722919754546	851.5045602	0.106459077004677
syc1951-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9981.645167	7772.044889	7074.20325	7788.606546	9155.653981	9210.737403	9017.994326	7627.795644	6878.233534	8412.471984	8856.295535	8914.793781	9138.970917	7693.160935	7217.307644	8388.011285	8419.995077	8337.026076	8771.094663	6977.184963	7502.645879	7747.010887	8221.94928936364	9981.645167	0.000296767139019324
syc1952-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.24560289	46.2176693	38.59440089	45.62691588	48.45765019	45.911748	33.32614692	47.34574398	49.69101886	54.70838013	41.78144296	51.45544433	79.00438282	47.99377202	46.27899256	41.87430206	80.28254723	65.42939161	65.33011824	56.42010573	73.2703182	61.59851793	52.8565733059091	80.28254723	0.846807308244278
syc1953-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12040.39013	9730.3494	9998.333491	10625.13217	11666.15169	11725.27198	11458.11096	8649.655961	9380.526498	10659.95497	10782.77432	11157.08256	7129.85141	8504.179987	9109.674863	10416.78889	9903.8787	9996.069599	7730.824772	8740.232536	7976.811807	8583.933566	9816.63546636364	12040.39013	0.0565385095392888
syc1954-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	537.0027843	610.8546564	605.0454283	576.6074379	476.0281447	544.5402828	558.7272387	606.3068472	569.0041864	582.2948391	493.6992703	534.7614145	566.846976	489.9317533	525.5461096	521.9304011	478.2617904	549.0034655	521.6980499	541.8290991	628.7313808	554.8631625	548.796123581818	628.7313808	0.0440489516056449
syc1955-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	783.6624958	1372.025308	900.1903058	685.9013505	519.5185484	490.9376269	674.9529965	1490.480006	799.5176029	667.4554721	491.3411551	660.4990213	791.6751201	1146.881156	747.8341385	663.0524574	696.4508286	592.5860367	1043.296396	1247.490056	592.0363826	650.7024337	804.931222495455	1490.480006	0.00666514910905927
syc1956-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	482.482127	966.5359613	596.3878548	574.8215787	385.9647508	383.657113	677.9938015	1027.157977	530.5948999	505.0185133	365.8873402	508.5906922	784.8764097	916.3193227	617.8249329	425.7480891	531.8683514	416.4507242	807.5831936	857.6057268	525.4935351	521.4540522	609.559861245454	1027.157977	1.00101666335997e-06
syc1957-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	144.5771396	272.3453482	402.9104752	222.6338766	149.4296482	155.9143903	146.7747681	357.3944869	413.4487631	285.9453735	169.8600287	192.6916843	182.0577315	250.172877	265.4359856	162.866614	167.9489368	170.7509401	195.1629108	255.0629887	164.7438459	181.0616673	223.145021836364	413.4487631	4.37861108071017e-05
syc1958-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	416.08373	455.3118864	503.0617747	487.0605317	542.6188805	541.5508067	485.3930733	488.6678857	552.2683595	545.5804839	479.3270773	587.6524676	517.1208656	525.1562941	519.3676506	453.4570322	512.7816838	443.8080272	420.1081518	508.7249453	542.2150194	501.4651487	501.308262545455	587.6524676	0.510739672031633
syc1959-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	587.877884	615.2347103	672.8338504	707.7824825	697.2027611	625.6636221	588.5505484	530.2550472	670.1274391	711.3904415	616.5944461	607.1486475	560.1324833	611.7583077	674.7410025	623.6472194	635.0338972	648.2956411	595.3879485	634.9544883	635.404826	593.0107198	629.228564272727	711.3904415	0.00654923584723416
syc1960-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	191.3282485	215.7046407	206.612664	173.3935712	180.8209516	177.5282455	167.6621614	206.5776462	190.1951434	147.6361893	153.0728002	217.5375973	251.1406504	226.984325	230.2324406	206.7155825	221.6183147	222.2116279	232.2081841	238.3715006	211.0941006	173.6500393	201.922573863636	251.1406504	0.0590314232039023
syc1961-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	220.9679902	169.0220822	206.7104682	218.3523108	220.7470507	248.8386699	195.3269846	173.9295484	202.4188768	191.9423468	209.9218645	253.0103164	286.6154544	283.1706002	258.0242474	270.87984	283.8937534	301.4342687	277.4070075	256.0294174	270.1752444	245.148069	238.362109631818	301.4342687	0.514082917094443
syc1962-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	207.7443611	236.1077442	275.228895	266.610246	207.4005649	214.2565272	241.0301004	258.288754	307.6443707	227.9051934	200.3084866	247.4276295	316.3272169	362.4611801	368.5095465	298.5145677	287.6793335	310.8230813	321.6303251	402.3132791	375.9644245	315.7394197	284.0870567	402.3132791	0.0610175337372379
syc1963-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1205.776338	1072.998629	1340.051234	1252.122727	1270.027216	1222.356129	1100.53385	1063.096191	1414.214607	1287.532852	1228.393618	1354.556466	1162.990069	1361.995758	1567.278082	1429.278464	1383.179325	1330.390287	1034.158209	1297.583519	1467.782043	1464.918769	1286.873381	1567.278082	0.0231264660497804
syc1964-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	451.7501109	399.9872165	444.9629584	488.7582301	466.6108509	483.0290225	427.0171498	453.0829633	505.0983264	500.3165604	520.3184265	468.9375111	577.7445477	512.6794528	601.5881531	479.040704	520.443568	484.0136593	495.5346476	569.3552871	552.732777	467.9331994	494.133423763636	601.5881531	0.737740733170534
syc1965-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	362.8607246	345.2781117	349.0892989	343.5117669	399.9826031	423.3743112	359.4133359	413.057374	454.8907784	418.0691723	395.3501673	439.5225342	333.7228099	314.6919576	373.3806573	340.4398504	359.7075857	336.0540637	349.0325017	334.8762187	404.5420513	381.8537167	374.213708704545	454.8907784	0.502251849009117
syc1966-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.01922018	36.65014151	37.98288564	33.00829565	26.02710122	25.90731532	33.86084496	32.33498885	25.2437458	29.50111864	24.1018999	36.66123907	69.13676083	31.84320062	24.05895846	26.450148	25.33148229	40.60788957	40.14272353	35.07180072	50.13708318	42.01633289	34.049780765	69.13676083	0.526229764684666
syc1967-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	103.1912247	99.44832865	117.3810579	96.85791491	125.2913068	107.7026929	108.8423839	107.0123455	88.35833911	102.3877878	101.4313251	138.9027741	193.5357816	112.5925493	124.833185	120.9384525	139.8028987	123.2397788	135.3048544	134.7110147	112.3740999	149.2739735	120.155184989545	193.5357816	0.522938286989248
syc1968-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	272.4408384	275.9046697	272.4193305	278.7992616	277.3216252	268.2732504	256.295823	261.1533676	262.2340641	279.8007124	324.530655	297.7268863	494.8241082	280.8100372	272.4210316	319.5551188	358.8191811	299.6905926	341.9568658	271.6388109	297.1243957	361.0260796	301.12575935	494.8241082	0.0613665800216563
syc1969-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	310.7361086	338.9767892	212.3259851	265.9289208	301.2989076	328.6768739	261.0770747	324.9840168	209.4066507	250.619273	339.4586104	297.2841465	591.2763057	306.7292327	228.7730549	313.8512669	356.1073419	347.1745246	447.1893439	320.0879222	248.131407	389.4441105	317.706266709091	591.2763057	0.0472630752257745
syc1970-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2379.536375	2036.802184	1565.270882	1805.847153	2339.117351	2590.122436	2384.043129	1879.977963	1459.430776	1575.406117	2091.464697	2312.342164	1750.158095	1825.382538	1673.149345	2066.798024	2181.686386	2290.794004	2022.750762	1913.836969	1540.418313	1867.56468	1979.63183377273	2590.122436	1.81282498387526e-06
syc1971-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	493.3833402	383.8114414	416.6544018	450.0363848	508.2983307	542.3431735	480.7993675	351.7065723	394.8310373	470.7665688	503.9371099	654.6419994	457.496906	396.5711782	487.8849318	512.0222146	605.2440425	574.8554165	481.9283189	441.7161182	495.2430345	523.7594131	483.08778645	654.6419994	1.07920408762447e-06
syc1972-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	378.8838682	313.8883296	316.2931595	341.1436549	367.1665626	329.8640198	313.9080273	286.4751841	302.1365192	300.0334901	300.574601	452.4183182	416.2481865	286.6608763	413.5729866	407.1979359	443.8226399	374.4144558	360.515853	302.3348965	318.3144392	371.7935093	349.893705159091	452.4183182	0.0799886785660695
syc1973-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	199.6259625	160.034234	160.1980183	139.1805032	183.6917197	171.9496232	160.9095552	162.1346034	107.6523904	150.5050074	152.3475191	159.5924054	197.3741903	158.3766197	162.8933734	228.7321117	206.0969757	214.7433633	219.1173851	149.395231	197.9255429	179.6748745	173.734145881818	228.7321117	0.226787080797862
syc1974-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	147.0914088	141.0228386	177.6605903	181.6074559	165.986623	142.8981982	131.1502754	146.1242683	187.2474104	167.6727742	138.0194058	159.5984858	205.2272511	207.3211167	198.4798038	199.9187765	195.6882565	202.1262178	171.7329858	213.2184907	224.3856654	196.3337993	177.296004468182	224.3856654	0.196495050613834
syc1975-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	818.0542313	930.3167801	599.3509173	746.8435146	774.5145222	750.6571538	816.0707012	845.3322388	582.1497329	694.9309892	746.6949837	872.6163993	1029.034269	716.7993477	664.3392155	873.7517334	794.604827	1008.082501	873.1018712	890.2102141	771.8519968	829.3343348	801.301930677273	1029.034269	0.0100712106329447
syc1976-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	309.1053003	233.6732759	236.562841	313.0534901	317.6551358	262.4341091	265.0973917	224.8643925	213.8823212	260.8287003	305.9796133	277.539382	305.5397683	208.534485	259.9777875	353.0142408	369.2920289	314.8661766	298.4072764	250.2270653	306.5762151	338.7339685	282.992952981818	369.2920289	0.00867972307740096
syc1977-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	162.3017696	162.418423	162.672626	171.6576179	156.0144316	163.8658467	155.7073252	145.0139794	154.0079359	192.3940447	152.9650062	160.3076321	203.2493776	206.2613844	168.7482926	160.0814233	145.701755	143.1365401	181.9735617	153.2339746	208.2475336	173.4908109	167.429604186364	208.2475336	0.45203161203389
syc1978-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	247.0955977	253.0225744	220.9887422	275.1997703	222.0403843	273.769529	270.8552217	259.9139984	270.5284611	270.3322784	243.9725386	300.9751134	255.8138804	268.2017405	272.7406485	270.6626856	255.1986904	271.1217595	302.6264622	273.4705812	302.7351425	285.211006	266.65803665	302.7351425	0.897004871377206
syc1979-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1067.298594	933.1193849	870.2758163	1064.856059	1032.488973	1070.375526	975.5789212	894.0502573	953.0967793	983.4793557	1048.040137	1190.771873	791.2085838	857.4671245	890.7225682	1019.122944	1143.479569	1092.248443	902.2748322	834.6462123	995.267025	986.6282724	981.658965959091	1190.771873	1.82161759453319e-06
syc1980-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	360.4890546	797.8022195	513.7113793	491.696844	457.0688887	390.6876629	403.1752074	963.5413516	634.3699354	518.6735698	367.7330867	512.1865536	610.216513	673.2429123	472.3668939	412.8506371	385.7271795	371.247631	556.5938023	747.7007562	392.4887381	440.4354853	521.545741009091	963.5413516	1.07296520604286e-06
syc1981-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1006.255167	1133.466948	831.8407376	765.0350356	874.6979637	933.886762	995.2770481	1584.762352	1410.072316	1223.497053	2871.562038	1284.837693	1018.762001	694.0734821	787.2197118	987.9833666	730.8297101	498.8186734	728.6196934	831.5755001	938.766133	1072.892201	1054.76052665909	2871.562038	0.688869619236466
syc1982-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	457.8439239	393.5485645	479.1581005	438.3886411	473.131597	464.9493109	448.6103011	363.3026245	421.805265	443.6774082	438.1350732	461.8396729	515.2876286	603.7793	609.1186265	518.3897703	548.0641724	521.1393546	490.4542189	642.0462766	718.7594518	576.9094584	501.288124586364	718.7594518	0.637735473983554
syc1983-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	138.3461637	142.5363993	135.586026	156.3814271	168.0500128	147.9210904	167.6379537	123.8647794	153.1205442	149.6860021	161.5969625	172.0224727	149.4514404	127.4885419	144.3785328	153.577635	178.1030106	184.7655602	133.0500288	154.5825117	152.6938642	151.9475935	152.126752409091	184.7655602	3.99786121196437e-05
syc1984-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	502.8522344	399.0176686	418.5783595	490.6519395	497.0816918	521.6935428	476.2318273	408.1612978	502.2402459	515.9300605	511.2160126	560.9052926	655.6530276	565.8601546	674.414054	635.7637386	706.8484123	614.3734491	625.0772522	493.3666105	579.520064	636.6918593	545.096763431818	706.8484123	0.341183130500842
syc1985-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	994.6478886	868.2439541	964.1577965	1152.519015	1185.874848	1177.388158	1129.422498	811.4986332	949.5760379	1145.778345	1208.384275	1158.356819	896.5624441	787.7642966	985.6183442	1158.113584	1316.459605	1188.151895	946.2766237	886.311844	976.1165338	1067.55763	1043.39913948636	1316.459605	1.33288776812845e-06
syc1986-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5631.242748	6648.69902	5357.665658	6090.465724	5953.34185	5811.502949	6554.433751	6290.74724	5600.554223	5619.766677	5906.824453	5190.596167	6544.333107	5282.884848	5010.030449	5046.675776	5269.137768	5013.726451	5827.277269	5422.758027	3513.109078	4891.867803	5567.16550163636	6648.69902	0.183090799422639
syc1987-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3366.814804	4104.528462	3545.844152	3435.736676	3554.616602	4072.423443	4090.369334	4268.564069	3544.803828	3589.697106	3971.835873	3856.430443	2451.502183	2928.451166	3216.546124	3313.880813	3542.229053	3347.986295	2969.581225	3415.942718	2350.463747	2987.344957	3451.1633215	4268.564069	0.553607916421659
syc1988-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2253.919813	2721.725604	2549.946967	2553.478691	2601.569138	3194.530144	3264.05594	3124.312404	2963.358411	2575.030683	2592.772895	2985.050004	1969.591106	2567.387384	2740.767893	2756.473312	3063.945303	2886.839641	2520.137646	2886.761817	2134.770229	2152.407938	2684.49240740909	3264.05594	0.497135286960818
syc1989-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1872.719788	2686.602166	2357.845803	2078.272918	1684.823531	1779.630825	1944.565312	2498.6049	2254.205423	2145.081688	1654.160215	1954.17042	3250.494213	2667.119692	2343.73024	2220.121053	2330.296482	2101.542578	2816.393539	2900.76609	2636.980099	2381.131249	2298.14810109091	3250.494213	0.0072901469181066
syc1990-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	613.3575873	659.1687272	716.0445102	659.8526234	544.1663682	614.7315434	646.4290196	648.3271113	755.9738005	751.7265545	714.2200397	682.5167389	1009.360139	884.059477	931.3117457	860.9688065	940.1845534	840.3408295	900.769889	1000.260147	998.2421099	918.9185098	785.951401409091	1009.360139	0.419925766517706
syc1991-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	146.3807883	147.5664985	186.5591711	181.7202614	140.6018464	162.5169092	130.8489875	191.7473657	208.2697276	179.7277684	169.6595401	205.768699	293.4005358	268.0247517	244.5396746	256.8999043	235.9888132	222.7224756	233.4790337	233.651865	333.9838301	300.4669682	212.478427972727	333.9838301	0.39382298035845
syc1993-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.85980966	114.5488804	256.8679609	154.4765778	82.70886991	87.59350558	93.11581792	194.3045757	301.6712234	165.320521	45.10430937	102.70191	147.879135	275.2419604	349.724827	119.1859406	80.48617645	120.5727311	146.7320647	309.4030058	406.8809738	202.3745338	173.261605013182	406.8809738	1.79817921133652e-06
syc1994-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	344.8845278	378.5350813	314.4090601	333.0750051	341.4616479	395.8117334	368.8215544	421.1569128	320.1286581	353.0779311	368.2913369	397.1197052	350.9847316	320.2522293	297.0690185	288.0316047	384.66167	365.2140694	375.6277642	343.4143689	402.9126526	376.4309459	356.426009509091	421.1569128	0.0628921212821975
syc1995-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717.835887	1821.473195	1971.279168	1782.444557	1897.80855	1941.220314	1934.680923	1908.409153	1987.78026	1944.806546	1833.288243	2068.436554	1784.794369	1935.070315	2124.577537	1981.857004	1959.58152	1948.885079	1923.861886	1852.791608	2154.11084	1974.055786	1929.50224063636	2154.11084	0.280977985708944
syc1996-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	195.8248454	154.9053796	135.7780834	161.5388481	177.7372063	191.8989955	147.9087583	120.8533034	157.8002534	155.5362833	139.9875728	191.6456845	240.6131318	177.3141546	204.2925266	172.1661691	189.5550639	178.95459	183.8691216	162.4878567	234.4394075	237.0050281	177.823284722727	240.6131318	0.543323457177387
syc1997-h_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160.6214883	140.0935169	120.348295	170.661781	168.3413334	184.696115	166.8164655	110.9017821	113.1466233	159.3623867	157.2662358	174.7195819	234.2992639	125.7420339	146.3954459	186.6905112	210.8231294	207.8459438	195.4028351	167.4026618	180.102675	160.4866066	165.553032340909	234.2992639	0.0150743853344989
syc1998-m_at	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	145.1151598	134.5070585	212.8418466	175.0267349	147.6023661	150.0902809	142.2530101	180.2910469	163.3981137	148.0948977	172.406385	130.8556786	265.5118042	273.2787648	223.9890381	177.631917	190.8666903	177.449711	208.8934119	243.1965169	229.5542925	193.1562347	185.727770918182	273.2787648	0.0979026374553875
