Uniprot.ID	Gene.Name	CT03	CT07	CT11	CT15	CT19	CT23	CT27	CT31	CT35	CT39	CT43	CT47	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
P62983	Rps27a Uba80 Ubcep1	0	1.26367009	2.092131415	1.394678656	1.442216415	0.914445455	1.832028357	2.423637739	1.639473475	1.36748848	1.930963361	1.679328923	1.4983385305	2.423637739	0.667923680621639	156	24.21	26.63
P63001	Rac1	0	0.335212744	-0.002490051	0.315097995	0.12311952	0.400827564	0.19787066	0.124464573	-0.060939606	0.164508542	0.136639569	0.324861044	0.171597712833333	0.400827564	0.414250826207575	192	24.04	26.85
P63089	Ptn	0	0.3256738	0.495383034	-0.323406615	0.046549712	-0.095177761	0.177644297	0.490351959	-0.002971322	-0.070824937	0.594006704	0.587544235	0.185397758833333	0.594006704	0.725942954011062	168	23.36	25.34
P63213	Gng2	0	1.420767873	-0.598758645	0.090949618	0.584655641	-0.023023957	0.015946825	0.612009997	0.818667923	-0.636737263	-0.60575174	0.196200447	0.15624389325	1.420767873	0.339074761758416	71	22.43	24.7
P63325	Rps10	0	-0.014966595	0.31994831	0.185836941	0.331750297	0.686262375	0.106469863	0.172871972	-0.109213962	0.488060124	0.529908339	0.476707559	0.264469601916667	0.686262375	0.101405610038796	165	24.32	25.34
P68040	Rack1 Gnb2-rs1 Gnb2l1	0	0.124639902	0.381979646	0.115966435	0.412410692	0.641528056	0.274414166	0.499946647	0.093415207	0.280490665	0.405098365	0.201550113	0.2859533245	0.641528056	0.686091461764482	317	23.9	26.49
P70168	Kpnb1 Impnb	0	0.18059159	0.018812445	-0.220747151	0.284807375	-0.046805838	-0.066294397	0.07135754	0.06331077	0.168864951	0.118442767	-0.106087149	0.0388544085833333	0.284807375	0.68620674213521	876	22.48	24.79
P70202	Lxn	0	0.664027975	0.004992372	0.525518482	0.589894357	0.334517628	0.267539631	0.250830615	0.354375685	0.327356627	-0.069238757	0.120142626	0.280829770083333	0.664027975	0.817981177974261	222	24.18	25.7
P70227	Itpr3	0	0.476825145	-0.124839986	0.226185775	0.092770673	0.382927686	0.224446372	0.431830068	0.65303598	-0.049314362	-0.243669742	-0.078929512	0.165939008083333	0.65303598	0.250581920501918	2670	23.85	26.27
P70274	Selenop Selp Sepp1	0	0.871777416	1.051631641	1.158497066	1.29690401	0.92762921	1.416944179	1.846156571	1.649153957	1.360478083	1.939226481	1.958507656	1.28974218916667	1.958507656	0.731325120602874	380	22.06	23.41
P70290	Mpp1	0	0.422900254	0.277933861	0.147518752	0.263561079	0.257641501	0.251663071	0.21851222	0.235864406	0.234196404	0.168613946	0.041035867	0.20995344675	0.422900254	0.525916068625659	466	23.06	24.97
P70300	Creb1	0	1.004311332	0.382398423	1.423088722	0.199867808	1.065178197	1.413203911	0.292978331	0.914898742	0.26972384	0.405726888	0.520481835	0.65765483575	1.423088722	0.872954160519168	NA	NA	NA
P70333	Hnrnph2 Hnrph2	0	-0.045776373	-0.182221526	-0.316564559	-0.437557115	-0.498653207	-0.522415556	-0.406612107	-0.343651756	-0.556786519	-0.466492767	-0.657698374	-0.369535821583333	0	0.261414216787253	449	22.95	24.9
P70335	Rock1	0	0.39023795	0.278318574	0.319976938	0.731275005	0.419088625	0.261766047	0.43940375	0.026289168	0.47431668	0.59484208	0.702836022	0.386529236583333	0.731275005	0.142647616954727	1354	23.09	24.93
P70336	Rock2	0	0.36552227	0.493952741	0.472252703	0.485032354	0.550876987	0.391742291	0.54121137	0.410188009	0.500262898	0.56956595	0.508677909	0.440773790166667	0.56956595	0.248343907187725	1388	22.95	24.79
P70372	Elavl1 Elra Hua	0	0.03305725	-0.085954459	-0.176272809	0.00761915	-0.280764083	0.062182577	0.058968458	-0.03735741	-0.036712567	0.379779315	0.279930554	0.0170396646666667	0.379779315	0.320114140187089	326	23.28	25.67
P70402	Mybph	0	-3.432598128	-1.267808295	-2.410956744	-1.828221882	-3.089976678	-4.875322576	-3.264459335	-1.502926457	-1.781963121	-2.846452661	-1.976254952	-2.35641173575	0	0.389249420459201	483	22.09	23.56
P70404	Idh3g	0	0.170075705	0.219254755	0.264222921	0.324907731	0.202343032	0.260861021	0.230924332	0.432838319	0.349199675	0.345120223	0.121015607	0.243396943416667	0.432838319	0.0593889085011531	393	22.63	24.78
P70452	Stx4 Stx4a	0	0.110885185	-0.001179033	0.484695991	0.226058028	0.213688225	0.186681007	0.172900612	-0.076105859	0.302563359	0.251017609	0.256782964	0.177332340666667	0.484695991	0.223334751500032	298	22.15	23.59
P80317	Cct6a Cct6 Cctz Cctz1	0	0.289999439	0.136118603	-0.039407963	-0.02431565	0.223604668	0.035650319	0.117823451	0.051938998	0.077907307	-0.079137759	-0.196993188	0.0494323520833333	0.289999439	0.112521141776341	531	22.32	24.99
P82347	Sgcd	0	0.216428236	0.045768946	0.012315974	0.006887448	0.253003845	0.180772542	0.247681642	0.175938895	-0.004387589	-0.003538537	-0.132130687	0.0832283929166667	0.253003845	0.20778614550202	289	23.42	25.95
P82349	Sgcb	0	0.142082798	-0.016611897	-0.009014018	-0.570189222	-0.089306472	0.230663414	0.200744455	0.075405028	-0.440722453	-0.328411319	-0.348634551	-0.0961661864166667	0.230663414	0.0225339984325154	320	22.62	25.01
P84078	Arf1	0	0.509868084	0.406900297	0.367280949	0.343439642	0.720946752	0.501961493	0.35209445	0.405803187	0.265556681	0.405422923	0.273655768	0.379410852166667	0.720946752	0.708411126943074	181	24.38	27.17
P84084	Arf5	0	-0.244067977	0.37611097	0.181899385	0.379648052	0.542500649	0.127414016	0.18779578	0.249297845	0.19312011	0.149422595	0.10918656	0.18769399875	0.542500649	0.547032253970015	180	24.29	26.93
P84091	Ap2m1 Clapm1	0	0.282465794	0.21171537	0.120874748	0.39609392	0.361541338	0.301664986	0.389089395	0.216849411	0.28382812	0.344421919	0.269057537	0.2648002115	0.39609392	0.533616046963824	435	24.51	26.94
P84099	Rpl19	0	-0.420612485	0.157020969	-0.959834253	-0.494541743	-0.601849084	-1.066409513	-0.085574027	-0.868139407	-1.423636326	-0.556984123	-0.579028437	-0.574965702416667	0.157020969	0.447965654922138	196	24.63	26.12
P97333	Nrp1 Nrp	0	0.469446318	-0.151525598	0.518464227	-0.064253917	0.193134922	0.582011121	-0.122810236	0.363592584	-0.027973032	0.141137892	0.163422819	0.172053925	0.582011121	0.871731233302058	923	23.91	26.16
P97447	Fhl1	0	-0.919128735	-0.653505083	-0.82333749	-0.756374804	-1.185226361	-1.177844863	-0.666858851	-0.681943475	-0.576870527	-0.824692361	-0.810494145	-0.75635639125	0	0.0895619074703162	280	25.44	27.95
P97457	Mylpf	0	-2.39833522	-0.670336213	-1.240594724	0.241034611	-1.689413123	-2.384341728	-1.405018255	-0.048931337	-0.407302478	-0.90445366	-2.434497789	-1.11184915966667	0.241034611	0.220863804024555	169	23.1	25.5
P97807	Fh Fh1	0	0.202788311	0.267126769	0.169522212	0.308594351	0.216153752	0.217024421	0.297851921	0.348366698	0.36452036	0.308626216	0.188582051	0.2407630885	0.36452036	0.0827070591429554	507	22.2	24.56
P97814	Pstpip1	0	0.030020831	0.29552196	0.325896361	0.308789196	0.059946676	0.437321152	0.537658731	0.422225889	0.373048196	0.20369159	0.097859637	0.25766501825	0.537658731	0.0495582622240983	415	22.54	23.93
P97855	G3bp1 G3bp	0	0.025517242	0.232094787	-0.826038292	0.055054928	-0.36496209	-0.335146869	-0.017566909	-0.426327245	-0.058762783	-0.159191552	-0.412538731	-0.190655626166667	0.232094787	0.715498808191204	465	21.89	22.56
P97927	Lama4	0	0.339562758	0.080434711	0.644076635	0.358040849	0.413051211	0.214687283	0.257801113	0.584305757	0.306511291	0.109417874	0.218645065	0.293877878916667	0.644076635	0.449539838861107	1816	22.83	25.08
P99024	Tubb5	0	0.386877507	0.338908823	-0.043955729	0.392074094	0.103046457	0.303886959	0.246189715	0.056299023	0.379637226	0.371212066	0.340079382	0.239521293583333	0.392074094	0.872683077688803	444	23.24	25.26
P99027	Rplp2	0	0.3398189	0.010285667	1.189948898	0.048470387	0.612864439	0.162086106	0.242927152	0.368103259	-0.11565048	-0.179882186	-0.208999163	0.205831081583333	1.189948898	0.58052234512464	115	19.24	22
P99028	Uqcrh	0	0.928012651	1.600698301	1.808996394	1.933957554	0.809153915	1.614009212	1.879439114	2.10035045	2.318977175	2.484311068	2.06165707	1.62829690866667	2.484311068	0.0783481096435843	89	22.29	23.16
Q003I5	Pdgfrb	0	0.5311481	0.579450027	1.295177281	1.194824968	1.215003377	0.636880953	0.914706331	0.739586674	1.217816542	1.192721305	1.200223043	0.89312821675	1.295177281	0.0791952440914676	NA	NA	NA
Q00519	Xdh	0	0.596182306	0.033326146	0.371404645	0.174843957	0.390777005	0.06684475	0.357278645	0.22774853	0.643390216	0.403746097	0.221337879	0.290573348	0.643390216	0.640629600294222	1335	23.24	25.54
Q00612	G6pdx G6pd G6pd-1	0	0.836614601	0.50644908	0.39766411	0.740392467	0.616864312	0.386046159	0.747353286	0.705457046	0.610729227	0.57201292	0.526194092	0.553814775	0.836614601	0.763039656638041	515	24.53	26.6
Q00897	Serpina1d Dom4 Spi1-4	0	0.362310841	0.27473986	0.326215583	0.222322639	0.001694217	0.754681681	0.753831547	0.684097592	0.238767506	0.83612933	1.096912171	0.462641913916667	1.096912171	0.89192489514089	413	23.34	25.92
Q00PI9	Hnrnpul2 Hnrpul2 Manp	0	0.668961806	0.707429356	0.9999901	0.893447064	0.372791791	1.04827975	0.826520088	0.549288905	0.924242944	1.32407306	1.054488467	0.780792777583333	1.32407306	0.519036390794346	745	22.31	23.51
Q01279	Egfr	0	0.684570574	0.394711965	0.997503021	0.752709311	0.627932691	0.724185723	0.733657657	1.031584722	0.841466704	1.184160465	1.146324045	0.759900573166667	1.184160465	0.330388157230687	1210	23.32	25.35
Q01853	Vcp	0	0.213836056	0.052864036	-0.061938134	-0.092484052	0.137968933	0.013465748	0.004740944	-0.38209477	0.203121808	0.152501993	-0.209421907	0.00271338791666667	0.213836056	0.946432648290248	806	22.38	24.39
Q02053	Uba1 Sbx Ube1 Ube1ax Ube1x	0	0.341034579	0.319168931	0.326275312	0.351349847	0.433412038	0.278626868	0.289412151	0.304876893	0.402819903	0.345113625	0.274460366	0.305545876083333	0.433412038	0.42717821719479	1058	23.14	25.39
Q02257	Jup	0	0.626999859	0.287960489	0.669488591	0.736920471	0.351432004	0.740457441	0.665478633	0.923625939	0.163690912	0.391048703	0.337643876	0.491228909833333	0.923625939	0.712080295428456	745	22.12	24.38
Q03350	Thbs2 Tsp2	0	1.119920079	0.266213291	1.289919701	0.48863654	0.888233646	0.952833968	1.019548376	0.495995413	0.603330067	1.079030422	0.870099526	0.756146752416667	1.289919701	0.906485592074704	1172	22.49	24.4
Q04447	Ckb Ckbb	0	0.109270474	0.600045792	-0.016470643	0.47325784	0.206107676	0.421972436	0.513862598	0.238168357	0.567739986	0.446086558	0.292460337	0.32104178425	0.600045792	0.578228107147457	381	23.3	25.35
Q05186	Rcn1 Rca1 Rcn	0	0.06710276	0.73936213	0.136837555	0.758560922	0.559040282	0.594671675	0.759658722	0.565243631	0.191447424	0.892346385	0.755831515	0.501675250083333	0.892346385	0.709491347279781	325	23.89	25.82
Q05920	Pc Pcx	0	0.120328317	0.0506361	0.081314178	0.222965342	0.416744855	0.200533836	0.139484749	0.109346422	0.289212307	0.199080191	-0.046313991	0.1486110255	0.416744855	0.662226152047246	1178	22.97	25.02
Q05AA6	Drp2	0	1.30293508	-0.853521812	-0.672902371	-0.602149185	-1.317212105	-0.152205327	-0.15576476	0.38316298	-1.960303287	-3.251872619	-2.053525173	-0.777779881583333	1.30293508	0.0188257610562395	957	22.86	24.29
Q05BC6	Sucla2	0	0.0333235	0.091945809	-0.145929618	0.084482062	0.172406734	0.043472981	0.071178513	0.252790247	0.110156072	0.031027751	0.006332545	0.062598883	0.252790247	0.454130416634501	NA	NA	NA
Q05BR6	Dhx9	0	0.002275665	-0.182725519	0.084163989	-0.04560884	-0.036039121	-0.022509581	-0.118249572	-0.270824295	0.103390767	0.058812171	0.164208568	-0.0219254806666667	0.164208568	0.176108736008449	NA	NA	NA
Q05C04	Filip1	0	0.086186502	-0.144986476	-0.197321195	-0.543712434	-0.202821114	0.131739007	-0.472176131	-0.456354011	-0.363500865	-0.41947535	-0.411235051	-0.2494714265	0.131739007	0.133783505413198	NA	NA	NA
Q05C33	Tardbp	0	0.174827204	0.097240003	0.187388241	0.115209003	0.11040636	0.015362674	-0.018456447	-0.065829534	0.066529453	0.175931078	0.149218657	0.0839855576666667	0.187388241	0.212625948668333	NA	NA	NA
Q05C63	Csde1	0	0.583151181	1.207254345	0.785471198	1.161483395	0.578652343	0.759850919	1.144460062	1.080783784	1.184800318	1.251558055	0.943952258	0.890118154833333	1.251558055	0.0506957810229849	NA	NA	NA
Q05CD2	Psip1	0	0.111738133	-0.198171813	0.1595242	-0.131347758	-0.513743972	0.194166584	-0.046748049	0.249286576	0.147707367	-0.502602208	-0.155482239	-0.0571394315833333	0.249286576	0.200228210467551	NA	NA	NA
Q05CD7	Kif5a	0	2.463141114	-2.178867663	-2.53933809	0.740621341	0.287414392	0.486152564	0.683040675	0.364643264	-0.72253369	-1.125792322	0.174649264	-0.113905762583333	2.463141114	0.147326468206412	NA	NA	NA
Q05CE8	Luzp1	0	-0.055314899	-0.442265717	-0.398183149	-1.132565572	-0.708746315	-0.260487101	-0.731932371	-0.984199123	-1.202542034	-0.758788618	-0.851164636	-0.62718246125	0	0.128936977064037	NA	NA	NA
Q05CG8	Kif5b	0	0.334825349	0.334394537	0.30248569	0.334189574	0.39457923	0.379743212	0.46254673	0.272124464	0.192729524	0.306535702	0.29787358	0.301002299333333	0.46254673	0.136114926450765	NA	NA	NA
Q05CJ5	Atp2b1	0	0.227787343	-0.150811356	0.106557118	-0.32257979	-0.041849119	0.207380615	-0.040713542	0.153218319	-0.075829089	-0.114509128	-0.045691588	-0.00808668475	0.227787343	0.170359664797809	NA	NA	NA
Q05CK2	Rpl18a	0	0.239392618	0.084270471	-0.542060661	-0.487942183	-0.306812871	0.309943885	0.130529317	-0.042215613	-0.457382884	0.274773555	0.421504755	-0.0313333009166667	0.421504755	0.0336752545221726	NA	NA	NA
Q05CK8	Ube2d3	0	0.335635097	0.258781513	0.258053146	0.39089306	0.670531373	0.248709741	0.493552444	0.18114762	0.341895901	0.452227706	0.288173634	0.32663343625	0.670531373	0.63956624320636	NA	NA	NA
Q05CL7	Bcas2	0	0.090934554	0.041870918	0.277570493	0.188220659	0.174100981	0.043141882	0.066545196	-0.01276984	0.230521533	0.32466095	0.180548344	0.133778805833333	0.32466095	0.0490302824610172	NA	NA	NA
Q05CQ4	Iqgap1	0	0.207032798	0.335173814	-0.032046324	0.247188439	0.260465513	0.207665704	0.365531867	0.074558809	0.343151943	0.327897115	0.27069303	0.217276059	0.365531867	0.850918693179892	NA	NA	NA
Q05CS8	Tpr	0	0.098923701	0.078702187	0.213878243	0.210433977	0.129693942	0.222089042	-0.033370303	0.254744961	0.285045299	0.041837902	0.101963722	0.133661889416667	0.285045299	0.287113827712398	NA	NA	NA
Q05CX6	Wasl	0	-0.339998466	-0.998267545	-0.066562023	-0.13338968	-0.130860108	-0.405642299	-1.74954577	-1.937196001	-0.622537675	-0.646729115	-0.083887318	-0.592884666666667	0	0.0525998844692755	NA	NA	NA
Q05CX7	Fcho2	0	0.591615949	0.370345014	0.844065169	1.415972985	1.472055111	0.397512169	0.781839401	0.260437704	1.456062045	1.389989775	1.102195929	0.840174270916667	1.472055111	0.0670897649928794	NA	NA	NA
Q05CY9	Cul5	0	-0.249803316	-0.114882053	-0.905395934	-0.038301122	-0.369573136	-0.392734724	-0.362085953	-0.337922667	-0.477328043	-0.704781506	-1.076924467	-0.419144410083333	0	0.466829646496414	NA	NA	NA
Q05D19	Acin1	0	0.256074957	-0.430318128	0.039122327	-0.627801954	-0.270274537	0.243961455	0.016551674	0.015337883	0.052297558	-0.255992421	-0.100768183	-0.0884841140833333	0.256074957	0.207221958396255	NA	NA	NA
Q05DE0	Arfgap1	0	0.537967989	1.283609838	0.103421818	0.83544331	0.617166178	0.92187074	0.736572866	0.735988749	0.784079539	0.831256778	0.440560398	0.652328183583333	1.283609838	0.676525556600738	NA	NA	NA
Q05DI0	Itga1	0	0.062785405	-0.299159773	-0.002234309	-1.903183542	-0.898625557	0.676814101	-0.215252263	0.270573519	-1.804462319	-1.378938456	-0.738450663	-0.519177821416667	0.676814101	0.0452237978295527	NA	NA	NA
Q05DJ9	Tpp2	0	0.178764622	0.109867499	-0.428506259	-0.092092264	-0.161498738	-0.134935602	-0.048084648	-0.17079525	-0.029878092	-0.44631562	-0.52644639	-0.1458267285	0.178764622	0.148661650969266	NA	NA	NA
Q05DR6	Cul1	0	0.190946965	0.125397007	-0.23348037	0.314136102	0.069382153	-0.677845103	-0.240677557	-1.037450474	-1.249916335	-0.236355556	-0.677657265	-0.304460036083333	0.314136102	0.819053637038242	NA	NA	NA
Q05DS1	Ubtf	0	0.176080199	0.141612306	0.31134057	0.225362139	0.341136474	0.07864091	-0.053845731	0.140754338	0.376137848	0.017342689	0.030546647	0.148759032416667	0.376137848	0.243035493272622	NA	NA	NA
Q05DS7	Sec31a	0	-0.39187848	0.025047125	-0.758671645	-0.241530535	-0.226545395	-0.377336666	-0.060060181	-0.665424312	-0.404823246	-0.262475057	-0.364914635	-0.31071775225	0.025047125	0.504529030238644	NA	NA	NA
Q07417	Acads	0	0.19065743	0.15847627	0.23166302	0.254947555	0.196897376	-0.010127705	0.009244986	-0.043071881	0.26148808	0.280838489	-0.004946877	0.127172228583333	0.280838489	0.0998925975187658	412	22.53	24.79
Q08091	Cnn1	0	-1.274858005	-0.515944689	-2.199277414	-1.381332963	-0.069641761	-1.399144033	-1.05266205	1.273138175	-0.413267831	-1.346846741	-1.567457207	-0.828941209916667	1.273138175	0.820099292088996	297	23.11	24.91
Q09J72	Mbp	0	1.088173671	-1.808424169	-0.832590679	-0.44575832	-0.857818627	-0.224358836	-0.497235711	0.037539311	-1.673226694	-3.347390917	-1.069132373	-0.802518612	1.088173671	0.058294290060821	NA	NA	NA
Q0IJ80	Itpr3	0	0.476825145	-0.124839986	0.226185775	0.092770673	0.382927686	0.224446372	0.431830068	0.65303598	-0.049314362	-0.243669742	-0.078929512	0.165939008083333	0.65303598	0.250581920501918	NA	NA	NA
Q0P6B2	Fubp1	0	0.204179943	0.154565174	0.176149606	-0.05712967	-0.000919309	0.090221977	-0.020130129	-0.139967823	-0.144994157	0.128455106	0.099022642	0.04078778	0.204179943	0.885806687805817	NA	NA	NA
Q0VG59	Pgm5	0	-3.583842474	2.379880876	-1.871603376	-2.993297383	-0.145582199	-1.426136881	-0.67508737	6.047672665	0.440559337	-1.066492464	-0.882703021	-0.3147193575	6.047672665	0.326910578053805	NA	NA	NA
Q148P3	Mybph	0	-3.432598128	-1.267808295	-2.410956744	-1.828221882	-3.089976678	-4.875322576	-3.264459335	-1.502926457	-1.781963121	-2.846452661	-1.976254952	-2.35641173575	0	0.389249420459201	NA	NA	NA
Q148R7	Hrnr	0	-2.487927347	-1.74542807	-3.086814392	3.795529855	-4.609654052	0.43779167	-2.363359143	-1.528627132	1.285924692	-3.084974716	-4.197955233	-1.46545782233333	3.795529855	6.1162356365424e-07	NA	NA	NA
Q14AC7	Arl1	0	0.033805482	0.236604388	-0.05453456	-0.043529043	0.16087049	-0.068000801	0.082481334	-0.176430583	0.074835183	-0.0593897	-0.267994211	-0.00677350175	0.236604388	0.652423788322092	NA	NA	NA
Q14AX3	Kctd12	0	-0.415875712	0.010265185	-0.469768373	-0.323877823	-0.24737367	-0.160746447	-0.252857614	-0.353469994	-0.112525247	-0.316147944	-0.230252088	-0.239385810583333	0.010265185	0.532002631119151	NA	NA	NA
Q14AX9	Mrc2	0	0.60322529	0.704393317	-0.47318618	0.136588185	0.446751256	0.337332905	0.732722688	0.168015169	0.27741566	0.640351803	0.410312087	0.331993515	0.732722688	0.673503007407034	NA	NA	NA
Q14BH8	Cacna2d1	0	0.143750468	0.568028378	0.586271561	0.766636145	0.132686077	0.615234793	0.78927537	0.664807623	0.834610503	0.971852561	0.772284536	0.570453167916667	0.971852561	0.215260389143486	NA	NA	NA
Q14CE2	Bcas1	0	1.536412775	-1.053581274	-0.544178836	-0.281051449	-0.996268197	0.523128802	-0.133806121	0.17157878	-1.88574371	-2.541838684	-1.317722033	-0.54358916225	1.536412775	0.0368047688422752	NA	NA	NA
Q1JPR8	Tppp3	0	0.306704667	-0.998818652	0.24767764	-0.117306339	-0.276147535	-0.217557566	-0.115013633	-0.037510932	-0.893207786	-0.757349313	-0.307529975	-0.263838285333333	0.306704667	0.461129437953526	NA	NA	NA
Q1WJJ3	Myh4	0	-0.379736656	-0.41570186	2.017152139	-0.099989618	-0.647297182	-0.835095143	-0.861024684	0.671109597	0.449309233	0.56914902	-1.549069168	-0.0900995268333333	2.017152139	0.0355431641317351	NA	NA	NA
Q1XH17	Trim72 Mg53	0	-5.855458879	-1.579061019	-2.251195378	-1.578318079	-3.601103765	-5.727964526	-3.374016657	-2.90044698	-0.400629666	-3.170437091	-1.005523681	-2.62034631008333	0	0.333276251199036	477	22.41	23.81
Q207D2	C3	0	0.779668115	0.295815292	0.209879636	-0.224417045	-0.220358118	0.435798964	0.488805788	0.11469814	-0.220531391	0.327436873	0.383945047	0.197561775083333	0.779668115	0.20290361113265	NA	NA	NA
Q2F3J4	Cp	0	0.970882167	0.935615443	1.346720307	1.298473634	1.202996572	1.385334429	1.083944348	1.517553302	1.163787186	1.342111971	1.60462381	1.15433693075	1.60462381	0.435790298693586	NA	NA	NA
Q2M4H5	Cul5	0	-0.249803316	-0.114882053	-0.905395934	-0.038301122	-0.369573136	-0.392734724	-0.362085953	-0.337922667	-0.477328043	-0.704781506	-1.076924467	-0.419144410083333	0	0.466829646496414	NA	NA	NA
Q2Q7P0	Pdlim5	0	-2.638170656	-1.074109653	-1.728529532	-2.036493662	-2.486561236	-2.232770472	-1.925487696	-0.689918081	-1.775340874	-1.656877937	-2.464671335	-1.72574426116667	0	0.149106238247557	NA	NA	NA
Q2VPR3	Chtop 2500003M10Rik	0	0.359047359	0.174277293	0.223767235	0.136233153	0.412108969	0.226457332	0.082224055	0.036033008	0.207049085	0.437564979	0.538448083	0.23610087925	0.538448083	0.207821386776986	NA	NA	NA
Q31154	H2-D1	0	0.535606865	0.175068958	1.882711491	1.699289167	1.811721487	0.887038295	0.884175145	0.986629463	1.380991678	1.552560253	1.813642235	1.13411958641667	1.882711491	0.0950819150284287	NA	NA	NA
Q31210	H2-D1	0	0.535606865	0.175068958	1.882711491	1.699289167	1.811721487	0.887038295	0.884175145	0.986629463	1.380991678	1.552560253	1.813642235	1.13411958641667	1.882711491	0.0950819150284287	NA	NA	NA
Q3B7C1	Hp1bp3	0	-0.039487813	-0.279389951	-0.102872683	-0.374004537	-0.253072243	-0.316147838	-0.339953362	-0.358471905	-0.559383083	-0.244456399	-0.149534784	-0.251397883166667	0	0.373092590598318	NA	NA	NA
Q3KQQ1	Nsfl1c	0	0.050429123	0.169387465	0.257736424	0.096277439	-0.483901104	0.315831153	0.277362549	0.523591418	0.388760039	-0.065182175	-0.223851358	0.108870081083333	0.523591418	0.0146583109479211	NA	NA	NA
Q3T9L1	Coro1a	0	0.420904537	-0.198693919	-0.422634059	-0.468847859	-0.625058773	-0.090358724	-0.34803035	-0.622076779	-0.677647581	-0.492243931	-0.514652046	-0.336611623666667	0.420904537	0.0320581739465831	NA	NA	NA
Q3T9V9	Flnb	0	0.720796879	0.065175243	0.265687091	0.423797097	0.465448067	0.505537558	0.521812133	0.462524168	0.181776097	0.160370076	0.34169266	0.34288475575	0.720796879	0.296959392903462	NA	NA	NA
Q3TA54	Vapb	0	-0.110399773	0.03086786	-0.112968832	-0.417653099	-0.077144566	-0.087195265	-0.145608512	-0.365893621	-0.454372668	-0.361762448	-0.329177945	-0.202609072416667	0.03086786	0.0914996875860999	NA	NA	NA
Q3TAL9	Lcp1	0	0.595060143	0.434174781	0.333346068	0.538171021	0.303875254	0.3780983	0.430887344	0.326540661	0.22326468	0.48561935	0.405361039	0.37119988675	0.595060143	0.919198186246443	NA	NA	NA
Q3TAN4	Cog2	0	-0.03727158	0.441017761	-0.801107911	0.348008352	0.269970314	0.05865499	0.20235734	-0.236560523	0.343893869	0.238610433	0.120158349	0.0789776161666667	0.441017761	0.433593485166135	NA	NA	NA
Q3TAQ2	Tnxb	0	0.831449225	0.76321386	1.013181829	0.267183643	0.164239238	1.166774494	0.956265748	0.956928141	0.753961937	1.034829336	0.856570286	0.73038314475	1.166774494	0.509929093154486	NA	NA	NA
Q3TAS8	Dpysl3	0	0.310838838	0.146672049	0.451131378	0.451331041	0.301892758	0.451608673	0.444874029	0.314839644	0.642158294	0.565678855	0.820353739	0.408448274833333	0.820353739	0.345470361289153	NA	NA	NA
Q3TAT6	Xdh	0	0.596182306	0.033326146	0.371404645	0.174843957	0.390777005	0.06684475	0.357278645	0.22774853	0.643390216	0.403746097	0.221337879	0.290573348	0.643390216	0.640629600294222	NA	NA	NA
Q3TAU7	Copa	0	0.169851514	0.62153413	-0.106269031	0.461187386	0.598912579	0.367068761	0.690870849	0.168431786	0.33153133	0.579058597	0.384140414	0.35552652625	0.690870849	0.824618853353191	NA	NA	NA
Q3TAV0	Rexo2	0	0.311903324	0.415586788	0.377110175	0.32706611	0.590580846	0.243172119	0.451080617	0.233760576	0.200511009	0.391887974	0.413005534	0.329638756	0.590580846	0.836564180361473	NA	NA	NA
Q3TB22	Fasn	0	0.519417374	0.137712896	-0.155967254	-0.175248145	0.399017786	0.333869249	0.241176926	0.419584456	-0.135632368	-0.310515499	-0.448925168	0.0687075210833333	0.519417374	0.105023341149857	NA	NA	NA
Q3TB51	Sf3b1	0	0.227833934	0.306820793	0.320277523	0.218718541	0.271676653	0.035645713	0.193986158	0.130445549	0.27261286	0.44595968	0.447735303	0.23930939225	0.447735303	0.19886881366857	NA	NA	NA
Q3TBA2	Arpc1b	0	-0.944204848	-0.881395337	0.602396651	-0.10052485	-0.826763325	-0.135479161	-1.147720524	-0.490378237	-0.554258156	-0.173764505	-0.102611119	-0.39622528425	0.602396651	0.293063838620678	NA	NA	NA
Q3TBC1	Avil	0	1.214555308	-1.43253515	0.128819396	-0.496692872	-0.930121876	0.289150601	-0.237474005	0.626128464	-1.124054988	-2.630458608	-1.943339325	-0.544668587916667	1.214555308	0.144674313836992	NA	NA	NA
Q3TBC5	Avil	0	1.214555308	-1.43253515	0.128819396	-0.496692872	-0.930121876	0.289150601	-0.237474005	0.626128464	-1.124054988	-2.630458608	-1.943339325	-0.544668587916667	1.214555308	0.144674313836992	NA	NA	NA
Q3TBM1	Man2b1	0	0.468930302	0.603271914	0.201964647	0.362892229	0.531787407	0.215349673	0.29974371	0.15685941	0.101371041	0.401812412	0.173366129	0.293112406166667	0.603271914	0.91166490188166	NA	NA	NA
Q3TBM6	Cct3	0	0.373712383	0.121982377	0.229994708	0.131132223	0.358837176	0.158599057	0.149355886	0.144748318	0.162988239	0.145922105	0.042197922	0.1682891995	0.373712383	0.78209883075529	NA	NA	NA
Q3TBZ6	Necap2	0	0.234421735	0.195605939	-0.257111485	0.119551592	0.079765205	-0.042546207	-0.234159321	-0.614632935	0.146123286	0.121660596	0.062934023	-0.0156989643333333	0.234421735	0.840369099370343	NA	NA	NA
Q3TC17	Ctsb	0	0.351296391	0.128145527	0.16957511	0.195694992	0.145075002	0.06528459	0.168814336	-0.023762349	-0.478758603	0.16426561	0.213901843	0.0916277040833333	0.351296391	0.871285002639852	NA	NA	NA
