Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
ENSCCEP00000017240	1028	23.93	26.56	19098259
ENSCCEP00000019309	886	22.99	25.14	19098259
ENSCCEP00000019332	856	23	25.19	19098259
ENSCCEP00000019337	738	23.56	25.8	19098259
ENSCCEP00000019340	828	23	25.13	19098259
ENSCCEP00000019647	821	22.87	25.01	19098259
ENSCCEP00000019648	770	22.79	24.97	19098259
ENSCCEP00000019650	877	23.42	25.65	19098259
ENSCCEP00000022583	2369	23.78	25.89	19098259
ENSCCEP00000022584	2361	23.79	25.9	19098259
ENSCCEP00000022599	2360	23.8	25.9	19098259
ENSCCEP00000022610	2318	23.75	25.86	19098259
ENSCCEP00000022615	2301	23.72	25.83	19098259
ENSCCEP00000022745	2303	24.05	26.18	19098259
ENSCCEP00000022747	2314	24.03	26.2	19098259
ENSCCEP00000022749	2302	23.93	26.04	19098259
ENSCCEP00000022750	2311	23.98	26.1	19098259
ENSCCEP00000022760	1554	24.07	26.19	19098259
ENSCCEP00000020676	2862	22.35	24.08	19098259
ENSCCEP00000020769	2530	22.86	24.73	19098259
ENSCCEP00000020787	2514	22.74	24.58	19098259
ENSCCEP00000020979	2074	22.81	24.68	19098259
ENSCCEP00000021069	1900	22.91	24.79	19098259
ENSCCEP00000021119	930	21.71	23.52	19098259
ENSCCEP00000021149	2429	23.11	24.92	19098259
ENSCCEP00000021174	1854	23.47	25.27	19098259
ENSCCEP00000017255	644	21.6	23.12	19098259
ENSCCEP00000017256	749	24.5	26.43	19098259
ENSCCEP00000017257	827	24.43	26.3	19098259
ENSCCEP00000017258	371	23.96	25.78	19098259
ENSCCEP00000017259	371	23.96	25.78	19098259
ENSCCEP00000017260	161	24.61	25.69	19098259
ENSCCEP00000017261	275	24.83	26.61	19098259
ENSCCEP00000017262	2460	22.16	24.21	19098259
ENSCCEP00000017263	2427	22.14	24.2	19098259
ENSCCEP00000017264	2380	22.17	24.23	19098259
ENSCCEP00000017265	2274	22.12	24.17	19098259
ENSCCEP00000017266	522	23.46	25.81	19098259
ENSCCEP00000017267	266	22.01	23.69	19098259
ENSCCEP00000017268	513	25.68	28.87	19098259
ENSCCEP00000017269	501	25.76	28.99	19098259
ENSCCEP00000017270	322	21.02	22.36	19098259
ENSCCEP00000017271	263	22.99	24.11	19098259
ENSCCEP00000017272	837	22.53	24.08	19098259
ENSCCEP00000017273	834	22.44	23.91	19098259
ENSCCEP00000017274	809	22.52	23.99	19098259
ENSCCEP00000017275	778	22.52	23.92	19098259
ENSCCEP00000017276	434	24.13	26.35	19098259
ENSCCEP00000017277	441	23.98	26.21	19098259
ENSCCEP00000017278	811	24.22	26.75	19098259
ENSCCEP00000017279	1034	22.33	24.32	19098259
ENSCCEP00000017280	428	23.26	25.28	19098259
ENSCCEP00000017281	405	23.34	25.37	19098259
ENSCCEP00000017803	3038	21.82	23.01	19098259
ENSCCEP00000017804	3002	21.82	23.02	19098259
ENSCCEP00000017852	2971	21.88	23.07	19098259
ENSCCEP00000017853	2924	21.94	23.16	19098259
ENSCCEP00000017859	2893	22.04	23.33	19098259
ENSCCEP00000017861	683	23.4	25.31	19098259
ENSCCEP00000017285	159	23.84	25.62	19098259
ENSCCEP00000017286	416	23.53	24.6	19098259
ENSCCEP00000017287	374	23.67	26.5	19098259
ENSCCEP00000017288	1086	21.3	22.82	19098259
ENSCCEP00000017289	1073	21.24	22.73	19098259
ENSCCEP00000017290	227	24.56	26.62	19098259
ENSCCEP00000017291	511	23.82	26.32	19098259
ENSCCEP00000017292	544	23.27	25.64	19098259
ENSCCEP00000017504	599	25.73	28.19	19098259
ENSCCEP00000017516	718	24.72	26.93	19098259
ENSCCEP00000017519	686	24.74	27.1	19098259
ENSCCEP00000017520	691	24.66	26.96	19098259
ENSCCEP00000017303	343	25.77	28.2	19098259
ENSCCEP00000017304	214	23.46	24.8	19098259
ENSCCEP00000017305	207	23.41	24.74	19098259
ENSCCEP00000017306	464	22.16	23.32	19098259
ENSCCEP00000017307	463	22.22	23.4	19098259
ENSCCEP00000017308	112	21.02	21.84	19098259
ENSCCEP00000017309	557	23.8	25.67	19098259
ENSCCEP00000018325	1659	24.04	26.25	19098259
ENSCCEP00000018327	1659	24.01	26.22	19098259
ENSCCEP00000018328	1657	24.06	26.3	19098259
ENSCCEP00000018329	1636	23.99	26.22	19098259
ENSCCEP00000018331	1606	24	26.18	19098259
ENSCCEP00000018332	1600	24	26.21	19098259
ENSCCEP00000018333	1359	24.06	26.36	19098259
ENSCCEP00000017314	367	26.9	29.63	19098259
ENSCCEP00000017315	384	26.94	29.54	19098259
ENSCCEP00000017316	457	25.85	28.13	19098259
ENSCCEP00000017317	138	27.41	32.14	19098259
ENSCCEP00000017318	992	23.58	25.69	19098259
ENSCCEP00000017319	940	23.57	25.66	19098259
ENSCCEP00000017320	965	23.56	25.7	19098259
ENSCCEP00000017321	897	23.88	26.1	19098259
ENSCCEP00000017323	759	23.81	25.49	19098259
ENSCCEP00000017324	732	23.78	25.46	19098259
ENSCCEP00000017325	730	23.78	25.4	19098259
ENSCCEP00000017326	824	21.75	23.3	19098259
ENSCCEP00000017327	824	21.75	23.3	19098259
ENSCCEP00000017328	761	21.65	23.15	19098259
ENSCCEP00000017329	293	24.97	26.95	19098259
ENSCCEP00000017330	1949	21.23	22.87	19098259
ENSCCEP00000017331	1924	21.17	22.82	19098259
ENSCCEP00000017513	5534	23.44	25.55	19098259
ENSCCEP00000017514	5380	23.49	25.66	19098259
ENSCCEP00000018048	557	23.77	25.78	19098259
ENSCCEP00000018049	521	23.92	25.98	19098259
ENSCCEP00000018134	463	24.13	26.17	19098259
ENSCCEP00000018153	517	23.52	25.46	19098259
ENSCCEP00000018168	469	23.28	25.1	19098259
ENSCCEP00000017341	1419	23.9	26.12	19098259
ENSCCEP00000017343	1383	23.9	26.12	19098259
ENSCCEP00000017344	321	24.07	27.05	19098259
ENSCCEP00000017345	312	24.1	26.85	19098259
ENSCCEP00000017346	143	24.66	27.46	19098259
ENSCCEP00000017347	183	21.82	23.54	19098259
ENSCCEP00000017348	1130	24.61	26.99	19098259
ENSCCEP00000017349	1130	24.61	26.99	19098259
ENSCCEP00000017350	1130	24.61	26.99	19098259
ENSCCEP00000017351	1130	24.61	26.99	19098259
ENSCCEP00000017352	1130	24.61	26.99	19098259
ENSCCEP00000017353	1116	24.58	26.99	19098259
ENSCCEP00000017354	312	23.17	25.66	19098259
ENSCCEP00000017355	345	23.31	26.05	19098259
ENSCCEP00000017356	216	23.62	25.92	19098259
ENSCCEP00000017357	311	24.18	25.35	19098259
ENSCCEP00000017358	247	24.25	26.04	19098259
ENSCCEP00000017359	257	23.93	25.55	19098259
ENSCCEP00000017360	171	24.41	26.64	19098259
ENSCCEP00000017361	502	23.74	27.08	19098259
ENSCCEP00000017362	534	23.85	26.92	19098259
ENSCCEP00000017364	811	22.03	23.5	19098259
ENSCCEP00000017365	360	21.84	23.15	19098259
ENSCCEP00000017366	841	22.94	24.84	19098259
ENSCCEP00000017367	794	23.03	24.93	19098259
ENSCCEP00000017368	794	22.87	24.76	19098259
ENSCCEP00000017369	152	25	26.9	19098259
ENSCCEP00000017370	359	23.59	25.32	19098259
ENSCCEP00000017371	639	24.08	26.46	19098259
ENSCCEP00000017372	571	24.27	26.37	19098259
ENSCCEP00000017429	857	22.58	24.42	19098259
ENSCCEP00000017526	881	22.62	24.67	19098259
ENSCCEP00000017561	839	22.58	24.53	19098259
ENSCCEP00000017589	854	22.54	24.55	19098259
ENSCCEP00000017590	787	22.75	24.82	19098259
ENSCCEP00000017593	781	22.68	24.65	19098259
ENSCCEP00000017594	780	22.42	24.37	19098259
ENSCCEP00000017595	719	22.85	25	19098259
ENSCCEP00000017602	828	22.63	24.69	19098259
ENSCCEP00000017382	1205	21.92	23.62	19098259
ENSCCEP00000017383	1162	21.81	23.47	19098259
ENSCCEP00000017384	1191	21.83	23.53	19098259
ENSCCEP00000017385	1195	21.82	23.52	19098259
ENSCCEP00000017386	1153	21.85	23.55	19098259
ENSCCEP00000017387	327	25.89	27.78	19098259
ENSCCEP00000017388	698	21.77	22.89	19098259
ENSCCEP00000017389	698	21.77	22.89	19098259
ENSCCEP00000017390	617	22.68	23.84	19098259
ENSCCEP00000017391	179	23.98	25.16	19098259
ENSCCEP00000017439	462	23.75	25.57	19098259
ENSCCEP00000017393	1901	23.29	25.21	19098259
ENSCCEP00000017394	1892	23.28	25.21	19098259
ENSCCEP00000017395	1799	23.33	25.31	19098259
ENSCCEP00000017396	1922	23.25	25.15	19098259
ENSCCEP00000017397	1729	23.26	25.15	19098259
ENSCCEP00000017398	1783	23.18	25.13	19098259
ENSCCEP00000017399	70	23.14	25.61	19098259
ENSCCEP00000017400	198	23.34	25.22	19098259
ENSCCEP00000017403	529	21.83	23.38	19098259
ENSCCEP00000017404	486	21.6	23.32	19098259
ENSCCEP00000017405	149	23.16	24.84	19098259
ENSCCEP00000017406	364	25.01	27.27	19098259
ENSCCEP00000017407	268	21.25	22.81	19098259
ENSCCEP00000017410	420	23.92	25.86	19098259
ENSCCEP00000017411	367	23.47	25.62	19098259
ENSCCEP00000017412	339	24.39	26.75	19098259
ENSCCEP00000017409	290	28.5	31.81	19098259
ENSCCEP00000017419	503	23.3	25.2	19098259
ENSCCEP00000017420	491	23.16	25.08	19098259
ENSCCEP00000017413	294	25.14	27.66	19098259
ENSCCEP00000017414	156	24.52	26.57	19098259
ENSCCEP00000017415	754	23.36	25.3	19098259
ENSCCEP00000017416	714	23.29	25.27	19098259
ENSCCEP00000017417	111	21.04	21.95	19098259
ENSCCEP00000017418	722	22.38	23.12	19098259
ENSCCEP00000017421	524	23.66	25.68	19098259
ENSCCEP00000017422	478	23.81	25.93	19098259
ENSCCEP00000017428	1110	23.4	25.55	19098259
ENSCCEP00000017430	1064	23.62	25.72	19098259
ENSCCEP00000017431	1042	23.53	25.65	19098259
ENSCCEP00000017432	1066	23.55	25.63	19098259
ENSCCEP00000017438	1118	23.38	25.49	19098259
ENSCCEP00000017423	1102	22.94	24.65	19098259
ENSCCEP00000017424	734	21.93	23.96	19098259
ENSCCEP00000017425	429	23.89	25.4	19098259
ENSCCEP00000017426	214	23.47	25.81	19098259
ENSCCEP00000017433	502	24.98	28.35	19098259
ENSCCEP00000017434	851	23.42	25.16	19098259
ENSCCEP00000017435	473	26.04	29.4	19098259
ENSCCEP00000017436	473	26.04	29.4	19098259
ENSCCEP00000017437	326	24.62	26.94	19098259
ENSCCEP00000017742	697	23.61	25.2	19098259
ENSCCEP00000017921	958	22.84	24.34	19098259
ENSCCEP00000017922	932	22.74	24.18	19098259
ENSCCEP00000017923	752	22.29	23.71	19098259
ENSCCEP00000017440	108	22.81	24.96	19098259
ENSCCEP00000017441	220	23.04	26.11	19098259
ENSCCEP00000017448	1214	23.55	25.71	19098259
ENSCCEP00000017450	1185	23.51	25.68	19098259
ENSCCEP00000017443	143	24.66	27.06	19098259
ENSCCEP00000017444	755	22.76	24.99	19098259
ENSCCEP00000017445	1070	23.88	26.41	19098259
ENSCCEP00000017446	1060	23.89	26.41	19098259
ENSCCEP00000017447	1057	23.89	26.41	19098259
ENSCCEP00000017449	1034	23.79	26.26	19098259
ENSCCEP00000017451	264	22.76	24.66	19098259
ENSCCEP00000017452	185	26.19	29.39	19098259
ENSCCEP00000017453	83	25.37	26.59	19098259
ENSCCEP00000017454	383	25.77	28.91	19098259
ENSCCEP00000017455	443	24.76	26.5	19098259
ENSCCEP00000017456	451	24.79	26.47	19098259
ENSCCEP00000017461	466	25.07	26.93	19098259
ENSCCEP00000017462	449	25.15	26.97	19098259
ENSCCEP00000017465	469	24.77	26.46	19098259
ENSCCEP00000017457	305	25.81	28.44	19098259
ENSCCEP00000017458	306	25.85	28.36	19098259
ENSCCEP00000017459	316	25.62	28.23	19098259
ENSCCEP00000017460	252	24.37	25.53	19098259
ENSCCEP00000017463	377	24.97	27.15	19098259
ENSCCEP00000017464	381	24.84	26.94	19098259
ENSCCEP00000017466	184	23.8	25.58	19098259
ENSCCEP00000017470	1541	21.51	22.75	19098259
ENSCCEP00000017467	589	22.99	25.17	19098259
ENSCCEP00000017469	574	22.93	25.07	19098259
ENSCCEP00000017471	614	22.88	25.19	19098259
ENSCCEP00000017472	906	21.79	23.1	19098259
ENSCCEP00000017473	911	23.57	25.6	19098259
ENSCCEP00000017474	592	23.82	26.4	19098259
ENSCCEP00000017475	592	23.82	26.4	19098259
ENSCCEP00000017476	610	22.28	22.86	19098259
ENSCCEP00000017477	596	22.38	22.92	19098259
ENSCCEP00000017478	595	21.64	22.35	19098259
ENSCCEP00000017479	591	21.55	22.28	19098259
ENSCCEP00000017480	592	21.53	22.23	19098259
ENSCCEP00000017481	339	23.86	25.66	19098259
ENSCCEP00000017482	339	23.86	25.66	19098259
ENSCCEP00000017483	81	23.44	26.77	19098259
ENSCCEP00000017484	364	25.73	28.98	19098259
ENSCCEP00000017485	364	25.73	28.98	19098259
ENSCCEP00000017486	1811	22.58	24.9	19098259
ENSCCEP00000017487	734	24.44	27.48	19098259
ENSCCEP00000017488	734	24.44	27.48	19098259
ENSCCEP00000017489	682	24.78	27.91	19098259
ENSCCEP00000017490	692	24.47	27.49	19098259
ENSCCEP00000017491	1488	23.85	26.39	19098259
ENSCCEP00000017492	1416	23.89	26.42	19098259
ENSCCEP00000017493	1488	23.85	26.39	19098259
ENSCCEP00000017494	1479	23.82	26.36	19098259
ENSCCEP00000017498	1403	23.87	26.41	19098259
ENSCCEP00000017499	1494	23.86	26.39	19098259
ENSCCEP00000017500	1359	23.85	26.38	19098259
ENSCCEP00000017501	1410	23.84	26.4	19098259
ENSCCEP00000017502	238	25.79	28.22	19098259
ENSCCEP00000017503	293	26.32	29.14	19098259
ENSCCEP00000017505	1117	24.57	27.09	19098259
ENSCCEP00000017506	1093	24.46	26.96	19098259
ENSCCEP00000017507	1089	24.58	27.05	19098259
ENSCCEP00000017508	1045	24.44	26.83	19098259
ENSCCEP00000017509	1303	23.75	25.21	19098259
ENSCCEP00000017510	1314	23.75	25.26	19098259
ENSCCEP00000017511	1312	23.79	25.29	19098259
ENSCCEP00000017512	1317	23.74	25.24	19098259
ENSCCEP00000018045	738	24.09	26.48	19098259
ENSCCEP00000018151	642	24.13	26.56	19098259
ENSCCEP00000018152	742	24.11	26.43	19098259
ENSCCEP00000018222	725	24.21	26.55	19098259
ENSCCEP00000018238	721	24.44	26.87	19098259
ENSCCEP00000018242	720	24.01	26.3	19098259
ENSCCEP00000018243	759	24.08	26.62	19098259
ENSCCEP00000018244	713	24.3	27.01	19098259
ENSCCEP00000018245	761	24.05	26.58	19098259
ENSCCEP00000018266	724	24.28	26.75	19098259
ENSCCEP00000017741	310	24.64	27.03	19098259
ENSCCEP00000017767	296	24.15	26.39	19098259
ENSCCEP00000017515	118	22.31	23.22	19098259
ENSCCEP00000017584	725	21.44	22.98	19098259
ENSCCEP00000017585	711	21.53	23.12	19098259
ENSCCEP00000022280	4704	24.18	26.55	19098259
ENSCCEP00000022880	4874	24.03	26.37	19098259
ENSCCEP00000022882	4837	24.1	26.49	19098259
ENSCCEP00000022888	4852	24.06	26.41	19098259
ENSCCEP00000022889	4835	24.05	26.4	19098259
ENSCCEP00000022893	4739	24.17	26.56	19098259
ENSCCEP00000022901	4716	24.21	26.59	19098259
ENSCCEP00000022918	4708	24.24	26.65	19098259
ENSCCEP00000017523	2504	23.92	26.01	19098259
ENSCCEP00000017524	2506	23.92	26.02	19098259
ENSCCEP00000017525	2504	23.94	26.03	19098259
ENSCCEP00000017527	2480	23.99	26.1	19098259
ENSCCEP00000017528	280	24.43	26.8	19098259
ENSCCEP00000017529	2362	23.92	25.98	19098259
ENSCCEP00000017522	1187	22.52	24.35	19098259
ENSCCEP00000017563	1323	21.84	23.6	19098259
ENSCCEP00000017564	1358	21.93	23.7	19098259
ENSCCEP00000017566	1741	21.96	23.74	19098259
ENSCCEP00000017530	347	24.34	26.52	19098259
ENSCCEP00000017531	322	23.72	27.28	19098259
ENSCCEP00000017532	229	23.02	25.4	19098259
ENSCCEP00000017533	247	22.23	24.48	19098259
ENSCCEP00000017534	211	22.24	24.54	19098259
ENSCCEP00000017535	195	22	24.52	19098259
ENSCCEP00000017536	186	21.66	24.05	19098259
ENSCCEP00000017537	465	22.43	23.72	19098259
ENSCCEP00000017538	261	23.23	25.4	19098259
ENSCCEP00000017539	115	23.71	26.3	19098259
ENSCCEP00000017540	1131	22.08	23.71	19098259
ENSCCEP00000017541	1063	22.21	23.81	19098259
ENSCCEP00000017542	172	24.24	26.67	19098259
ENSCCEP00000017543	113	23.75	26.23	19098259
ENSCCEP00000017544	1662	22.45	24.27	19098259
ENSCCEP00000017545	1525	22.01	23.82	19098259
ENSCCEP00000017546	711	22.91	24.42	19098259
ENSCCEP00000017547	574	23.32	25.16	19098259
ENSCCEP00000017548	521	23.51	25.45	19098259
ENSCCEP00000017549	138	23.2	24.66	19098259
ENSCCEP00000017550	143	24.41	27.01	19098259
ENSCCEP00000017551	740	23.59	25.92	19098259
ENSCCEP00000017552	674	23.24	25.48	19098259
ENSCCEP00000017553	726	23.53	26.03	19098259
ENSCCEP00000017554	676	23.52	25.99	19098259
ENSCCEP00000017555	432	24.28	26.63	19098259
ENSCCEP00000017556	415	24.32	25.08	19098259
ENSCCEP00000017557	572	23.5	25.55	19098259
ENSCCEP00000017558	272	22.89	24.8	19098259
ENSCCEP00000017559	267	22.92	24.87	19098259
ENSCCEP00000017560	340	22.54	24.31	19098259
ENSCCEP00000017562	291	26.2	29.4	19098259
ENSCCEP00000017565	365	22.75	24.2	19098259
ENSCCEP00000017567	163	23.07	25.19	19098259
ENSCCEP00000017568	131	24.02	26.46	19098259
ENSCCEP00000017569	660	23.42	25.52	19098259
ENSCCEP00000017570	405	22.64	24.62	19098259
ENSCCEP00000017571	928	22.68	24.71	19098259
ENSCCEP00000017572	254	23.57	25.61	19098259
ENSCCEP00000017573	254	23.57	25.61	19098259
ENSCCEP00000017574	263	23.54	25.52	19098259
ENSCCEP00000017575	227	22.43	24.15	19098259
ENSCCEP00000017576	903	24.3	27.38	19098259
ENSCCEP00000017577	861	24.37	27.46	19098259
ENSCCEP00000017578	144	24.81	25.77	19098259
ENSCCEP00000017579	503	24.33	26.53	19098259
ENSCCEP00000017580	419	24.78	27.09	19098259
ENSCCEP00000017581	517	24.5	26.69	19098259
ENSCCEP00000017582	474	24.34	26.58	19098259
ENSCCEP00000017583	630	24.98	28.53	19098259
ENSCCEP00000017650	951	26.18	28.5	19098259
ENSCCEP00000017654	809	27.04	29.52	19098259
ENSCCEP00000018920	1723	23.82	25.72	19098259
ENSCCEP00000018972	1600	23.96	25.91	19098259
ENSCCEP00000019586	1715	23.71	25.71	19098259
ENSCCEP00000019636	1966	23.52	25.32	19098259
ENSCCEP00000019645	1963	23.63	25.46	19098259
ENSCCEP00000019646	1921	23.69	25.53	19098259
ENSCCEP00000019661	1771	23.81	25.82	19098259
ENSCCEP00000019664	1698	24.02	26.03	19098259
ENSCCEP00000019681	1655	23.53	25.22	19098259
ENSCCEP00000019682	1643	23.52	25.2	19098259
ENSCCEP00000017802	347	24.9	27.67	19098259
ENSCCEP00000017818	360	24.97	27.69	19098259
ENSCCEP00000017819	376	25.11	27.85	19098259
ENSCCEP00000017820	389	25.3	28.1	19098259
ENSCCEP00000017821	270	24.81	27.44	19098259
ENSCCEP00000017822	363	25.13	27.9	19098259
ENSCCEP00000017823	377	25.03	27.84	19098259
ENSCCEP00000017824	389	25.18	27.95	19098259
ENSCCEP00000017603	1548	22.81	24.08	19098259
ENSCCEP00000017604	1516	22.82	24.05	19098259
ENSCCEP00000017605	1514	22.79	24.05	19098259
ENSCCEP00000017606	368	23.43	25.48	19098259
ENSCCEP00000017607	424	22.5	24.49	19098259
ENSCCEP00000017608	192	22.94	24.99	19098259
ENSCCEP00000017609	83	20.49	22.2	19098259
ENSCCEP00000017610	1346	21.34	22.92	19098259
ENSCCEP00000017611	1346	21.34	22.92	19098259
ENSCCEP00000017612	1346	21.34	22.92	19098259
ENSCCEP00000017613	1346	21.34	22.92	19098259
ENSCCEP00000017614	1346	21.34	22.92	19098259
ENSCCEP00000017615	1343	21.38	22.98	19098259
ENSCCEP00000017617	385	22.77	24.72	19098259
ENSCCEP00000017619	2104	23.67	25.91	19098259
ENSCCEP00000017620	2036	23.65	25.89	19098259
ENSCCEP00000017626	2052	23.68	25.9	19098259
ENSCCEP00000017618	1178	22.94	25.8	19098259
ENSCCEP00000017621	294	23.37	24.96	19098259
ENSCCEP00000017622	296	23.36	24.91	19098259
ENSCCEP00000017623	155	24.83	27	19098259
ENSCCEP00000017624	155	24.83	27	19098259
ENSCCEP00000017625	343	22.85	24.88	19098259
ENSCCEP00000017627	201	24.19	25.97	19098259
ENSCCEP00000017628	255	24.19	25.97	19098259
ENSCCEP00000017629	226	23.96	25.73	19098259
ENSCCEP00000017630	171	23.62	25.54	19098259
ENSCCEP00000017631	348	22.38	24.83	19098259
ENSCCEP00000017632	333	22.4	24.87	19098259
ENSCCEP00000017635	337	22.41	25.12	19098259
ENSCCEP00000017633	206	23.39	25.67	19098259
ENSCCEP00000017634	206	23.39	25.67	19098259
ENSCCEP00000017636	194	23.45	25.59	19098259
ENSCCEP00000017637	192	23.44	25.79	19098259
ENSCCEP00000017638	212	23.6	25.67	19098259
ENSCCEP00000017639	215	23.52	25.7	19098259
ENSCCEP00000017643	526	23.36	25.6	19098259
ENSCCEP00000017657	463	23.71	26.11	19098259
ENSCCEP00000017640	149	23.5	24.89	19098259
ENSCCEP00000017641	453	24.29	26.26	19098259
ENSCCEP00000017642	392	24.51	26.52	19098259
ENSCCEP00000017644	2357	23.64	26.35	19098259
ENSCCEP00000017646	2141	23.64	26.39	19098259
ENSCCEP00000017647	193	23.36	25.68	19098259
ENSCCEP00000017648	257	23.58	26	19098259
ENSCCEP00000017649	210	26.16	28.88	19098259
ENSCCEP00000017651	243	22.89	25.68	19098259
ENSCCEP00000017652	1238	23.49	25.54	19098259
ENSCCEP00000017653	1238	23.49	25.54	19098259
ENSCCEP00000017655	1034	23.62	25.9	19098259
ENSCCEP00000017656	709	22.03	24.39	19098259
ENSCCEP00000017658	170	23.46	25.22	19098259
ENSCCEP00000017660	334	24.98	27.59	19098259
ENSCCEP00000017659	284	25.18	28.31	19098259
ENSCCEP00000017661	271	25.3	28.19	19098259
ENSCCEP00000017662	265	25.29	28.14	19098259
ENSCCEP00000017664	283	25.58	28.22	19098259
ENSCCEP00000017665	323	24.97	28.07	19098259
ENSCCEP00000017668	268	25.4	28.46	19098259
ENSCCEP00000017663	583	21.75	23.47	19098259
ENSCCEP00000017666	540	21.74	23.43	19098259
ENSCCEP00000017667	207	23.69	25.7	19098259
ENSCCEP00000017669	2355	21.33	22.89	19098259
ENSCCEP00000017670	160	27.1	30.01	19098259
ENSCCEP00000017671	407	23.87	26.22	19098259
ENSCCEP00000017672	559	25.79	29.17	19098259
ENSCCEP00000017675	559	25.79	29.17	19098259
ENSCCEP00000017678	523	25.64	29	19098259
ENSCCEP00000017673	669	23.17	24.75	19098259
ENSCCEP00000017677	680	23.37	25.01	19098259
ENSCCEP00000017674	764	24.77	26.07	19098259
ENSCCEP00000017676	700	24.6	25.81	19098259
ENSCCEP00000017679	578	23.33	24.43	19098259
ENSCCEP00000017680	870	24	26.49	19098259
ENSCCEP00000017681	530	22.52	23.66	19098259
ENSCCEP00000017682	487	22.8	24.03	19098259
ENSCCEP00000017683	669	22.35	24.26	19098259
ENSCCEP00000017685	644	22.57	24.52	19098259
ENSCCEP00000017688	642	22.34	24.27	19098259
ENSCCEP00000017690	642	22.31	24.29	19098259
ENSCCEP00000017684	277	25.28	27.98	19098259
ENSCCEP00000017686	662	22.71	24.09	19098259
ENSCCEP00000017687	662	22.71	24.09	19098259
ENSCCEP00000017689	958	21.87	24.1	19098259
ENSCCEP00000017691	953	21.86	24.13	19098259
ENSCCEP00000017693	963	21.87	24.11	19098259
ENSCCEP00000017699	793	22.09	24.32	19098259
ENSCCEP00000017692	1254	23.33	25.15	19098259
ENSCCEP00000017696	1236	23.37	25.17	19098259
ENSCCEP00000017698	1185	23.53	25.37	19098259
ENSCCEP00000017701	1211	23.58	25.44	19098259
ENSCCEP00000017694	793	25.16	28.01	19098259
ENSCCEP00000017695	891	24.37	26.94	19098259
ENSCCEP00000017697	867	24.36	26.93	19098259
ENSCCEP00000017700	333	23.26	25.8	19098259
ENSCCEP00000017702	236	23.33	25.99	19098259
ENSCCEP00000017703	162	21.19	23.55	19098259
ENSCCEP00000017704	167	21.74	24.06	19098259
ENSCCEP00000017705	925	23.32	25.63	19098259
ENSCCEP00000017706	354	22.34	24.54	19098259
ENSCCEP00000017707	313	22.22	24.5	19098259
ENSCCEP00000017708	520	23.85	26.44	19098259
ENSCCEP00000017709	697	22.24	24.05	19098259
ENSCCEP00000017710	655	22.3	24.24	19098259
ENSCCEP00000017711	248	22.63	25.06	19098259
ENSCCEP00000017712	679	20.32	21.08	19098259
ENSCCEP00000017713	661	20.25	21.05	19098259
ENSCCEP00000017715	646	20.32	21.14	19098259
ENSCCEP00000017716	625	20.29	21.08	19098259
ENSCCEP00000017714	1303	22.78	24.5	19098259
ENSCCEP00000017717	1340	22.8	24.5	19098259
ENSCCEP00000017720	1358	22.85	24.55	19098259
ENSCCEP00000017718	1353	22.28	23.97	19098259
ENSCCEP00000017736	1375	22.45	24.2	19098259
ENSCCEP00000017737	1344	22.31	24	19098259
ENSCCEP00000017719	1139	24.56	27.08	19098259
ENSCCEP00000017721	569	22.94	25.28	19098259
ENSCCEP00000017722	792	22.15	23.63	19098259
ENSCCEP00000017723	835	22.38	23.81	19098259
ENSCCEP00000017725	187	25.79	27.6	19098259
ENSCCEP00000017724	589	23.91	26.41	19098259
ENSCCEP00000017726	361	25.95	29.06	19098259
ENSCCEP00000017727	546	24.24	26.37	19098259
ENSCCEP00000017728	209	22.11	22.99	19098259
ENSCCEP00000017729	183	22.32	23.33	19098259
ENSCCEP00000017730	391	23.37	25.08	19098259
ENSCCEP00000017731	310	24.11	25.56	19098259
ENSCCEP00000017732	1578	21.07	22.67	19098259
ENSCCEP00000017805	735	22.64	24.93	19098259
ENSCCEP00000017826	729	22.73	25.01	19098259
ENSCCEP00000017733	238	24.63	27.1	19098259
ENSCCEP00000017734	339	22.1	24.35	19098259
ENSCCEP00000017735	267	23.95	25.23	19098259
ENSCCEP00000017953	653	25.77	28.56	19098259
ENSCCEP00000017984	714	25.37	27.95	19098259
ENSCCEP00000017986	740	25.54	28.05	19098259
ENSCCEP00000017987	733	25.49	28	19098259
ENSCCEP00000017738	294	24.61	26.93	19098259
ENSCCEP00000017739	524	22.24	24.07	19098259
ENSCCEP00000017740	471	22.25	23.55	19098259
ENSCCEP00000017744	735	23.54	25.32	19098259
ENSCCEP00000017745	219	24.01	26.66	19098259
ENSCCEP00000017746	516	23.05	24.94	19098259
ENSCCEP00000017747	130	21.69	24.12	19098259
ENSCCEP00000017748	131	21.48	23.82	19098259
ENSCCEP00000017749	90	23.01	23.82	19098259
ENSCCEP00000017750	502	24.59	26.82	19098259
ENSCCEP00000017751	279	29.36	32.86	19098259
ENSCCEP00000017752	279	29.36	32.86	19098259
ENSCCEP00000017753	286	23.37	25.58	19098259
ENSCCEP00000017754	145	23.47	24.14	19098259
ENSCCEP00000017755	74	25.95	28.69	19098259
ENSCCEP00000017756	591	24.33	26.24	19098259
ENSCCEP00000017757	633	24.04	26.03	19098259
ENSCCEP00000017758	731	22.41	24.17	19098259
ENSCCEP00000017759	758	22.72	24.61	19098259
ENSCCEP00000017760	706	22.7	24.57	19098259
